,wt_E17.5_f5,wt_E17.5_f4
g17021,0,2
g17022,297,252
g17023,502,463
g17024,35,39
g17025,624,600
g17026,560,491
g17027,289,320
g17028,464,480
g17029,776,830
g17030,11,6
g17031,715,688
g17032,1340,1295
g17033,483,504
g17034,121,137
g17035,84,77
g17036,1992,2016
g17037,995,839
g17038,4,6
g17039,34,36
g17040,303,326
g17041,8,7
g17042,160,147
g17043,1,3
g17044,831,655
g17045,1,7
g17046,73,68
g17047,768,689
g17048,934,991
g17049,643,565
g17050,1026,969
g17051,52,44
g17052,776,770
g17053,341,329
g17054,203,192
g17055,478,436
g17056,256,249
g17057,1330,1219
g17058,20,20
g17059,688,734
g17060,335,321
g17061,348,359
g17062,135,102
g17063,729,791
g17064,1156,1151
g17065,111,146
g17066,2,0
g17067,3,5
g17068,1467,1303
g17069,944,1019
g17070,0,0
g17071,2,0
g17072,847,827
g17073,299,318
g17074,388,418
g17075,474,481
g17076,243,334
g17077,5,10
g17078,340,294
g17079,5,5
g17080,543,542
g17081,4277,3929
g17082,0,0
g17083,0,1
g17084,1,0
g17085,6589,7804
g17086,8,1
g17087,1276,1226
g17088,40,38
g17089,24,35
g17090,69,78
g17091,1024,1086
g17092,3,8
g17093,994,1079
g17094,1845,1788
g17095,6,8
g17096,9,10
g17097,2762,2484
g17098,1015,1170
g17099,22,16
g17100,1,1
g17101,313,347
g17102,33,58
g17103,2,0
g17104,3,1
g17105,0,1
g17106,5107,4730
g17107,16,15
g17108,120,141
g17109,1,0
g17110,1,1
g17111,99,109
g17112,0,0
g17113,99,120
g17114,1,0
g17115,412,516
g17116,710,551
g17117,1,0
g17118,1379,1018
g17119,152,130
g17120,213,221
g17121,170,140
g17122,1042,913
g17123,3156,3171
g17124,473,501
g17125,789,806
g17126,4,0
g17127,31,36
g17128,1,0
g17129,8,1
g17130,7,6
g17131,0,0
g17132,1120,1107
g17133,1707,1929
g17134,0,0
g17135,5,6
g17136,33,22
g17137,30,23
g17138,70,60
g17139,0,0
g17140,295,397
g17141,35,45
g17142,25,28
g17143,1142,1109
g17144,925,960
g17145,2865,2060
g17146,294,262
g17147,129,148
g17148,560,535
g17149,10,7
g17150,1560,1528
g17151,486,486
g17152,26,18
g17153,2,1
g17154,299,223
g17155,10,11
g17156,436,460
g17157,19,17
g17158,2,0
g17159,0,0
g17160,1,0
g17161,550,386
g17162,0,3
g17163,492,544
g17164,504,531
g17165,48,58
g17166,124,149
g17167,8,5
g17168,4,0
g17169,38,51
g17170,60,72
g17171,473,528
g17172,1196,1208
g17173,623,603
g17174,0,1
g17175,253,243
g17176,264,269
g17177,2,11
g17178,0,0
g17179,1,0
g17180,610,589
g17181,214,194
g17182,65,73
g17183,0,0
g17184,5,5
g17185,135,110
g17186,10,8
g17187,320,330
g17188,1,1
g17189,882,939
g17190,0,0
g17191,0,0
g17192,0,0
g17193,0,0
g17194,0,0
g17195,0,0
g17196,0,0
g17197,0,0
g17198,0,0
g17199,0,0
g17200,0,0
g17201,0,0
g17202,0,0
g17203,0,0
g17204,0,1
g17205,0,1
g17206,1,0
g17207,0,0
g17208,0,0
g17209,0,0
g17210,0,0
g17211,0,0
g17212,0,0
g17213,0,0
g17214,1,0
g17215,0,0
g17216,1,0
g17217,0,0
g17218,0,0
g17219,0,1
g17220,0,0
g17221,0,0
g17222,51,52
g17223,1,0
g17224,0,0
g17225,0,2
g17226,1,0
g17227,0,0
g17228,1,0
g17229,0,0
g17230,0,0
g17231,5,0
g17232,78,60
g17233,747,740
g17234,3010,2757
g17235,135,145
g17236,1,2
g17237,3,5
g17238,0,0
g17239,8,2
g17240,0,0
g17241,0,0
g17242,0,0
g17243,8,12
g17244,2,3
g17245,0,0
g17246,0,0
g17247,0,0
g17248,0,0
g17249,0,0
g17250,0,0
g17251,9,18
g17252,0,1
g17253,1,0
g17254,0,0
g17255,2,8
g17256,0,0
g17257,0,0
g17258,0,0
g17259,0,0
g17260,0,0
g17261,0,1
g17262,0,0
g17263,0,0
g17264,0,0
g17265,11,12
g17266,0,0
g17267,0,0
g17268,7,23
g17269,0,0
g17270,7,15
g17271,0,2
g17272,18,16
g17273,0,0
g17274,79,68
g17275,12,9
g17276,255,251
g17277,106,92
g17278,315,257
g17279,93,98
g17280,932,968
g17281,1419,1520
g17282,879,925
g17283,102,114
g17284,0,1
g17285,1,2
g17286,166,183
g17287,621,646
g17288,3,7
g17289,284,289
g17290,27,35
g17291,118,104
g17292,193,186
g17293,39,45
g17294,2,4
g17295,9,10
g17296,215,210
g17297,1040,1005
g17298,19,19
g17299,1144,1016
g17300,598,476
g17301,366,353
g17302,2532,2212
g17303,6,15
g17304,846,981
g17305,522,509
g17306,386,327
g17307,2,4
g17308,47,47
g17309,588,434
g17310,3568,3879
g17311,1559,1542
g17312,29,38
g17313,40,50
g17314,22,23
g17315,286,256
g17316,1468,1441
g17317,1386,1482
g17318,145,145
g17319,425,422
g17320,41,34
g17321,215,206
g17322,784,892
g17323,0,0
g17324,266,303
g17325,26,18
g17326,0,0
g17327,30,20
g17328,773,760
g17329,946,914
g17330,34,39
g17331,1,4
g17332,0,0
g17333,740,790
g17334,1134,1120
g17335,86,118
g17336,0,0
g17337,198,185
g17338,358,337
g17339,834,797
g17340,306,288
g17341,0,2
g17342,805,780
g17343,176,191
g17344,177,218
g17345,343,381
g17346,135,136
g17347,35,29
g17348,408,450
g17349,440,467
g17350,30,25
g17351,58,54
g17352,1,3
g17353,196,174
g17354,1858,2081
g17355,5,2
g17356,971,991
g17357,1,7
g17358,3047,3364
g17359,124,90
g17360,220,205
g17361,44,49
g17362,0,0
g17363,12,23
g17364,1,0
g17365,178,192
g17366,109,81
g17367,213,192
g17368,761,778
g17369,440,499
g17370,16,13
g17371,213,182
g17372,200,235
g17373,1094,1078
g17374,2234,2343
g17375,94,111
g17376,90,108
g17377,2,1
g17378,35,37
g17379,10,13
g17380,0,0
g17381,2,2
g17382,25,22
g17383,425,414
g17384,72,58
g17385,43,24
g17386,446,428
g17387,509,491
g17388,194,162
g17389,1308,1251
g17390,47,54
g17391,1665,1863
g17392,56,59
g17393,288,297
g17394,34,42
g17395,3,0
g17396,4,0
g17397,15,17
g17398,34,49
g17399,2128,1945
g17400,942,871
g17401,591,570
g17402,102,120
g17403,545,528
g17404,549,584
g17405,576,635
g17406,195,196
g17407,610,552
g17408,28,37
g17409,568,689
g17410,15,17
g17411,237,264
g17412,15,15
g17413,0,1
g17414,442,432
g17415,1475,1674
g17416,598,682
g17417,627,558
g17418,800,988
g17419,278,318
g17420,1104,1204
g17421,111,101
g17422,766,660
g17423,797,694
g17424,256,216
g17425,640,592
g17426,275,313
g17427,317,363
g17428,202,170
g17429,1405,1361
g17430,12,18
g17431,16,27
g17432,111,128
g17433,29,27
g17434,1,0
g17435,2,1
g17436,0,0
g17437,351,300
g17438,110,92
g17439,2616,2800
g17440,8,3
g17441,68,70
g17442,644,547
g17443,952,750
g17444,486,542
g17445,1328,1388
g17446,177,190
g17447,0,0
g17448,1,0
g17449,0,0
g17450,0,0
g17451,0,0
g17452,0,0
g17453,0,0
g17454,0,0
g17455,0,0
g17456,0,0
g17457,0,0
g17458,0,0
g17459,0,0
g17460,0,0
g17461,0,0
g17462,0,0
g17463,0,0
g17464,0,0
g17465,0,0
g17466,0,0
g17467,0,0
g17468,0,0
g17469,0,0
g17470,0,0
g17471,0,0
g17472,0,0
g17473,0,0
g17474,0,0
g17475,0,0
g17476,0,0
g17477,0,0
g17478,0,0
g17479,357,348
g17480,341,360
g17481,46,42
g17482,152,147
g17483,201,173
g17484,698,676
g17485,0,0
g17486,959,937
g17487,586,513
g17488,3,3
g17489,21,21
g17490,2656,2577
g17491,1217,1005
g17492,7,9
g17493,663,774
g17494,670,570
g17495,0,0
g17496,309,286
g17497,67,87
g17498,6,6
g17499,20,26
g17500,135,150
g17501,2,9
g17502,8,4
g17503,4,1
g17504,193,195
g17505,611,584
g17506,460,423
g17507,15,22
g17508,464,412
g17509,150,145
g17510,40,38
g17511,52,56
g17512,42,39
g17513,25,24
g17514,422,430
g17515,40,26
g17516,983,978
g17517,130,146
g17518,125,136
g17519,0,0
g17520,18,40
g17521,0,0
g17522,0,0
g17523,0,0
g17524,0,0
g17525,0,0
g17526,0,0
g17527,0,0
g17528,0,0
g17529,0,0
g17530,0,0
g17531,644,768
g17532,77,68
g17533,547,549
g17534,0,0
g17535,0,0
g17536,181,240
g17537,38,48
g17538,0,0
g17539,0,0
g17540,0,0
g17541,1,0
g17542,0,0
g17543,0,0
g17544,0,0
g17545,0,0
g17546,0,0
g17547,0,0
g17548,0,0
g17549,0,0
g17550,0,0
g17551,0,0
g17552,795,832
g17553,58,52
g17554,0,0
g17555,0,1
g17556,1161,2447
g17557,1,0
g17558,1726,1920
g17559,2,0
g17560,1203,1100
g17561,23,11
g17562,7,9
g17563,88,124
g17564,427,420
g17565,88,91
g17566,183,207
g17567,103,110
g17568,434,369
g17569,2,0
g17570,56,72
g17571,2,2
g17572,269,386
g17573,126,123
g17574,93,87
g17575,1797,1783
g17576,0,0
g17577,312,362
g17578,40,55
g17579,583,601
g17580,431,342
g17581,949,700
g17582,260,189
g17583,2,0
g17584,489,652
g17585,276,267
g17586,10,8
g17587,46,37
g17588,5,3
g17589,10,3
g17590,0,0
g17591,435,500
g17592,1236,1253
g17593,982,953
g17594,18,15
g17595,0,0
g17596,515,495
g17597,558,516
g17598,1,2
g17599,309,305
g17600,68,43
g17601,1,0
g17602,1,0
g17603,672,694
g17604,7,5
g17605,585,647
g17606,118,92
g17607,69,95
g17608,189,196
g17609,1002,786
g17610,370,340
g17611,17,22
g17612,292,264
g17613,622,646
g17614,890,879
g17615,98,81
g17616,892,1027
g17617,8,9
g17618,5,7
g17619,0,1
g17620,1153,979
g17621,635,723
g17622,10,14
g17623,409,442
g17624,0,0
g17625,661,669
g17626,139,163
g17627,8,8
g17628,658,574
g17629,198,213
g17630,5,7
g17631,1,4
g17632,29,30
g17633,2,1
g17634,330,340
g17635,2406,2480
g17636,28,26
g17637,1,3
g17638,25,27
g17639,174,158
g17640,2,4
g17641,0,0
g17642,0,0
g17643,0,0
g17644,0,0
g17645,0,0
g17646,0,1
g17647,0,0
g17648,0,2
g17649,0,0
g17650,0,0
g17651,0,0
g17652,0,0
g17653,0,0
g17654,0,0
g17655,40,47
g17656,0,2
g17657,881,779
g17658,62,68
g17659,2,0
g17660,0,0
g17661,459,373
g17662,0,0
g17663,0,0
g17664,1502,1484
g17665,242,252
g17666,16,28
g17667,28,39
g17668,348,380
g17669,7,14
g17670,435,400
g17671,0,0
g17672,1242,1195
g17673,3,3
g17674,93,111
g17675,1,7
g17676,1,1
g17677,466,415
g17678,1,2
g17679,0,0
g17680,14,12
g17681,2559,2570
g17682,171,146
g17683,3,2
g17684,0,5
g17685,1156,983
g17686,14,14
g17687,3,4
g17688,0,0
g17689,1,2
g17690,5,5
g17691,17,17
g17692,455,399
g17693,435,336
g17694,99,86
g17695,86,93
g17696,15,12
g17697,990,982
g17698,231,217
g17699,458,488
g17700,750,677
g17701,1170,1191
g17702,139,146
g17703,65,114
g17704,90,80
g17705,544,556
g17706,16,17
g17707,130,116
g17708,474,552
g17709,860,825
g17710,1,1
g17711,0,0
g17712,0,0
g17713,121,153
g17714,2,2
g17715,383,359
g17716,869,938
g17717,79,94
g17718,468,452
g17719,940,938
g17720,226,202
g17721,861,836
g17722,1445,1359
g17723,86,110
g17724,628,605
g17725,419,370
g17726,2,4
g17727,497,489
g17728,2,3
g17729,210,242
g17730,262,265
g17731,366,330
g17732,9,5
g17733,31,9
g17734,294,348
g17735,26,15
g17736,20,10
g17737,341,282
g17738,13,10
g17739,2367,2580
g17740,220,176
g17741,2072,2314
g17742,62,59
g17743,214,234
g17744,669,759
g17745,280,288
g17746,1391,1347
g17747,720,580
g17748,748,723
g17749,649,631
g17750,128,145
g17751,152,250
g17752,1775,1904
g17753,1185,1158
g17754,446,476
g17755,0,0
g17756,355,378
g17757,5,3
g17758,664,623
g17759,312,304
g17760,880,673
g17761,900,898
g17762,309,312
g17763,1761,1658
g17764,479,380
g17765,155,174
g17766,443,438
g17767,36,27
g17768,2,0
g17769,215,184
g17770,732,795
g17771,25,35
g17772,3,2
g17773,3,3
g17774,1771,1672
g17775,144,165
g17776,1111,1107
g17777,305,330
g17778,209,173
g17779,2913,3030
g17780,866,813
g17781,404,406
g17782,57,50
g17783,1652,1625
g17784,9,20
g17785,1224,1238
g17786,5,2
g17787,15,12
g17788,43,69
g17789,578,586
g17790,0,0
g17791,1,0
g17792,0,0
g17793,30,19
g17794,1111,1092
g17795,205,197
g17796,38,22
g17797,340,287
g17798,336,638
g17799,23,29
g17800,104,129
g17801,156,202
g17802,1085,1087
g17803,766,969
g17804,3415,3105
g17805,2,0
g17806,584,554
g17807,142,131
g17808,5,4
g17809,452,444
g17810,1105,1068
g17811,154,171
g17812,1394,1470
g17813,428,462
g17814,61,41
g17815,0,0
g17816,114,129
g17817,2,2
g17818,0,0
g17819,2,2
g17820,38,46
g17821,673,722
g17822,407,419
g17823,10,6
g17824,0,7
g17825,18,24
g17826,14,16
g17827,0,0
g17828,286,231
g17829,490,474
g17830,123,116
g17831,282,260
g17832,147,164
g17833,3,2
g17834,0,0
g17835,0,0
g17836,56,71
g17837,4409,4136
g17838,0,0
g17839,505,481
g17840,6,4
g17841,0,1
g17842,117,84
g17843,348,333
g17844,0,2
g17845,1748,1825
g17846,0,1
g17847,54,53
g17848,1078,1076
g17849,58,74
g17850,324,318
g17851,970,978
g17852,14,8
g17853,47,72
g17854,1,1
g17855,1892,1590
g17856,191,225
g17857,566,602
g17858,7,10
g17859,259,219
g17860,18,9
g17861,0,0
g17862,199,199
g17863,90,105
g17864,0,0
g17865,704,747
g17866,412,385
g17867,40,42
g17868,704,595
g17869,553,527
g17870,286,307
g17871,0,0
g17872,757,913
g17873,3,2
g17874,73,68
g17875,20,28
g17876,39,30
g17877,0,0
g17878,991,954
g17879,0,0
g17880,83,84
g17881,2127,2068
g17882,51,64
g17883,35,47
g17884,731,468
g17885,28,26
g17886,39,40
g17887,0,0
g17888,6,5
g17889,163,190
g17890,283,314
g17891,163,134
g17892,953,906
g17893,0,0
g17894,1091,930
g17895,211,266
g17896,188,193
g17897,349,338
g17898,110,84
g17899,251,252
g17900,841,988
g17901,0,1
g17902,0,1
g17903,4,5
g17904,803,952
g17905,0,0
g17906,0,0
g17907,0,0
g17908,1,0
g17909,863,776
g17910,0,0
g17911,2,9
g17912,10,13
g17913,369,392
g17914,1,0
g17915,344,304
g17916,518,501
g17917,94,81
g17918,0,1
g17919,0,0
g17920,1,2
g17921,26,36
g17922,1315,1250
g17923,19,11
g17924,11,31
g17925,1197,1250
g17926,1,0
g17927,15,10
g17928,407,357
g17929,159,154
g17930,1314,1329
g17931,6,6
g17932,48,35
g17933,291,287
g17934,519,632
g17935,546,538
g17936,955,850
g17937,2012,1857
g17938,463,533
g17939,0,0
g17940,22,17
g17941,6,6
g17942,1,1
g17943,140,125
g17944,0,0
g17945,1,12
g17946,1071,1045
g17947,55,63
g17948,1259,1436
g17949,9,12
g17950,0,1
g17951,845,797
g17952,916,941
g17953,199,165
g17954,0,0
g17955,17,19
g17956,1154,1063
g17957,0,0
g17958,0,0
g17959,0,0
g17960,5,5
g17961,16,36
g17962,417,473
g17963,229,211
g17964,0,0
g17965,10,35
g17966,0,0
g17967,9,7
g17968,3,4
g17969,418,431
g17970,248,238
g17971,114,128
g17972,456,474
g17973,0,3
g17974,0,0
g17975,0,2
g17976,1,2
g17977,739,629
g17978,7,6
g17979,310,302
g17980,1567,1502
g17981,1,3
g17982,4,2
g17983,1620,1631
g17984,0,0
g17985,1443,1387
g17986,45,49
g17987,177,208
g17988,209,200
g17989,11,4
g17990,357,393
g17991,3,5
g17992,734,645
g17993,94,90
g17994,129,104
g17995,6,5
g17996,292,255
g17997,337,338
g17998,1226,1214
g17999,499,445
g18000,0,0
g18001,288,315
g18002,2,0
g18003,2,0
g18004,4452,4572
g18005,982,866
g18006,4,6
g18007,1316,1307
g18008,227,190
g18009,906,985
g18010,1048,1055
g18011,7,5
g18012,0,0
g18013,0,2
g18014,0,1
g18015,510,510
g18016,531,474
g18017,27,25
g18018,127,114
g18019,171,200
g18020,416,397
g18021,6,5
g18022,1416,1459
g18023,1515,1419
g18024,0,0
g18025,0,0
g18026,723,731
g18027,123,102
g18028,5,5
g18029,736,830
g18030,0,0
g18031,106,103
g18032,1419,1290
g18033,1334,1352
g18034,0,0
g18035,441,428
g18036,1,0
g18037,0,0
g18038,29,53
g18039,27,34
g18040,449,445
g18041,0,0
g18042,11,7
g18043,652,595
g18044,0,0
g18045,0,0
g18046,1,0
g18047,9,4
g18048,16,16
g18049,717,631
g18050,4,1
g18051,31,24
g18052,1172,1233
g18053,0,1
g18054,1,0
g18055,0,0
g18056,0,0
g18057,0,0
g18058,0,0
g18059,0,0
g18060,0,0
g18061,0,0
g18062,0,0
g18063,0,0
g18064,1,0
g18065,0,0
g18066,0,0
g18067,0,0
g18068,0,0
g18069,0,0
g18070,0,0
g18071,0,0
g18072,0,0
g18073,0,0
g18074,0,0
g18075,0,1
g18076,0,0
g18077,4,2
g18078,1,1
g18079,0,0
g18080,0,0
g18081,0,0
g18082,0,0
g18083,1,0
g18084,0,1
g18085,0,0
g18086,0,0
g18087,3,1
g18088,422,415
g18089,161,194
g18090,892,825
g18091,279,322
g18092,1,3
g18093,272,195
g18094,374,402
g18095,1,0
g18096,0,0
g18097,0,0
g18098,55,49
g18099,3,1
g18100,102,106
g18101,2722,2849
g18102,13,8
g18103,4,14
g18104,1,0
g18105,1,0
g18106,0,4
g18107,50,50
g18108,0,1
g18109,14,18
g18110,453,501
g18111,0,0
g18112,0,0
g18113,0,3
g18114,0,1
g18115,165,160
g18116,10,8
g18117,59,53
g18118,265,208
g18119,10,10
g18120,0,0
g18121,1192,948
g18122,363,305
g18123,0,0
g18124,332,303
g18125,118,90
g18126,1,2
g18127,42,36
g18128,1444,1339
g18129,622,618
g18130,0,0
g18131,4,7
g18132,267,320
g18133,734,715
g18134,7,6
g18135,191,258
g18136,12,1
g18137,1,0
g18138,314,301
g18139,896,957
g18140,0,0
g18141,786,913
g18142,2,2
g18143,309,313
g18144,0,0
g18145,11,14
g18146,4772,3999
g18147,1032,1038
g18148,2,0
g18149,602,615
g18150,1,0
g18151,0,0
g18152,0,0
g18153,0,0
g18154,0,0
g18155,0,0
g18156,0,0
g18157,0,0
g18158,0,0
g18159,0,0
g18160,0,0
g18161,0,0
g18162,0,0
g18163,0,0
g18164,0,0
g18165,0,0
g18166,0,0
g18167,0,0
g18168,0,0
g18169,0,0
g18170,0,0
g18171,0,0
g18172,0,0
g18173,0,0
g18174,0,0
g18175,0,0
g18176,0,0
g18177,0,0
g18178,0,0
g18179,0,0
g18180,0,0
g18181,0,0
g18182,0,0
g18183,0,0
g18184,0,0
g18185,0,0
g18186,0,0
g18187,0,1
g18188,806,889
g18189,298,276
g18190,2261,2280
g18191,101,206
g18192,988,1003
g18193,94,83
g18194,1,0
g18195,1,0
g18196,0,0
g18197,689,817
g18198,26,30
g18199,3,3
g18200,0,0
g18201,16,17
g18202,0,0
g18203,486,609
g18204,37,41
g18205,1,2
g18206,495,496
g18207,2,2
g18208,1,1
g18209,710,707
g18210,1770,1685
g18211,298,247
g18212,101,91
g18213,11,11
g18214,0,1
g18215,1,0
g18216,3432,3385
g18217,155,152
g18218,477,459
g18219,0,0
g18220,1009,1024
g18221,29,28
g18222,307,279
g18223,280,302
g18224,151,178
g18225,87,95
g18226,154,165
g18227,36,33
g18228,128,111
g18229,0,0
g18230,1094,1072
g18231,2398,2516
g18232,2111,1627
g18233,6,14
g18234,0,0
g18235,3224,2897
g18236,378,321
g18237,2,0
g18238,521,554
g18239,322,332
g18240,119,131
g18241,1,1
g18242,114,130
g18243,39,25
g18244,418,408
g18245,0,0
g18246,3947,4218
g18247,3,0
g18248,3,6
g18249,94,88
g18250,0,0
g18251,5,13
g18252,1383,1558
g18253,381,391
g18254,248,203
g18255,96,93
g18256,0,0
g18257,72,55
g18258,32,44
g18259,2,5
g18260,123,123
g18261,17,24
g18262,0,0
g18263,0,0
g18264,8,5
g18265,0,4
g18266,267,214
g18267,178,163
g18268,181,160
g18269,3,0
g18270,8,4
g18271,4,0
g18272,214,252
g18273,0,0
g18274,0,0
g18275,0,0
g18276,2151,2319
g18277,150,159
g18278,2,4
g18279,501,433
g18280,2372,2585
g18281,58,67
g18282,23,19
g18283,1,1
g18284,27,29
g18285,141,154
g18286,68,57
g18287,160,155
g18288,288,231
g18289,6,4
g18290,0,1
g18291,136,154
g18292,6,7
g18293,1103,1112
g18294,37,29
g18295,191,218
g18296,287,308
g18297,700,688
g18298,839,755
g18299,162,143
g18300,562,561
g18301,279,309
g18302,4,7
g18303,5,4
g18304,704,696
g18305,97,96
g18306,1136,1172
g18307,230,232
g18308,3,3
g18309,96,99
g18310,1635,1580
g18311,445,391
g18312,539,557
g18313,254,233
g18314,32,36
g18315,489,543
g18316,0,0
g18317,0,0
g18318,0,1
g18319,0,0
g18320,0,0
g18321,0,0
g18322,0,0
g18323,0,0
g18324,0,0
g18325,0,0
g18326,0,0
g18327,0,0
g18328,0,0
g18329,124,111
g18330,0,5
g18331,21,20
g18332,6,6
g18333,655,712
g18334,426,469
g18335,70,58
g18336,1,3
g18337,637,628
g18338,38,54
g18339,64,84
g18340,977,876
g18341,676,686
g18342,360,391
g18343,17,31
g18344,1034,827
g18345,8,10
g18346,0,0
g18347,319,331
g18348,0,1
g18349,60,60
g18350,289,278
g18351,136,133
g18352,1773,1652
g18353,302,315
g18354,629,611
g18355,85,93
g18356,170,150
g18357,721,736
g18358,0,3
g18359,298,323
g18360,347,432
g18361,1,2
g18362,0,0
g18363,0,1
g18364,495,637
g18365,4,7
g18366,4,5
g18367,383,443
g18368,390,397
g18369,117,125
g18370,248,255
g18371,7,14
g18372,41,38
g18373,11,27
g18374,3,1
g18375,0,0
g18376,776,1010
g18377,23,37
g18378,590,620
g18379,0,0
g18380,4,2
g18381,949,885
g18382,0,1
g18383,37,37
g18384,0,0
g18385,80,70
g18386,148,117
g18387,0,1
g18388,83,90
g18389,506,529
g18390,215,188
g18391,605,634
g18392,134,114
g18393,98,71
g18394,307,305
g18395,2369,2130
g18396,25,24
g18397,147,155
g18398,2,0
g18399,0,3
g18400,236,275
g18401,31,43
g18402,217,205
g18403,155,147
g18404,0,1
g18405,389,446
g18406,1518,1582
g18407,1048,1009
g18408,350,340
g18409,598,533
g18410,4,11
g18411,158,159
g18412,6635,5745
g18413,154,153
g18414,860,820
g18415,11,10
g18416,1418,1317
g18417,31,31
g18418,95,94
g18419,117,99
g18420,1,0
g18421,37,29
g18422,4,3
g18423,254,243
g18424,6,11
g18425,1217,1134
g18426,88,100
g18427,348,316
g18428,400,387
g18429,7205,6892
g18430,27,26
g18431,185,163
g18432,1091,1151
g18433,307,287
g18434,2448,2352
g18435,353,381
g18436,292,250
g18437,125,101
g18438,2088,1655
g18439,35,30
g18440,0,0
g18441,133,111
g18442,845,909
g18443,13257,12620
g18444,1348,1446
g18445,5,10
g18446,591,595
g18447,155,126
g18448,302,278
g18449,370,315
g18450,0,1
g18451,40,40
g18452,1,4
g18453,6,5
g18454,0,0
g18455,980,1045
g18456,1,9
g18457,19,16
g18458,1100,1128
g18459,278,312
g18460,270,258
g18461,122,166
g18462,519,603
g18463,409,350
g18464,4,5
g18465,30,46
g18466,72,65
g18467,527,623
g18468,27,32
g18469,243,202
g18470,1348,1458
g18471,6,11
g18472,119,121
g18473,181,179
g18474,0,1
g18475,1253,1316
g18476,0,0
g18477,0,0
g18478,0,0
g18479,6,6
g18480,3,0
g18481,80,77
g18482,1,0
g18483,0,0
g18484,3,2
g18485,300,289
g18486,52,40
g18487,0,3
g18488,3,6
g18489,4,9
g18490,392,379
g18491,187,195
g18492,429,520
g18493,9,8
g18494,3,4
g18495,83,78
g18496,736,740
g18497,2,7
g18498,26,18
g18499,44,55
g18500,7,10
g18501,20,16
g18502,11,0
g18503,0,1
g18504,11,6
g18505,14,11
g18506,249,239
g18507,0,0
g18508,2,1
g18509,11,3
g18510,0,0
g18511,0,2
g18512,1698,1650
g18513,1169,1044
g18514,1271,1199
g18515,544,629
g18516,699,640
g18517,1471,1468
g18518,24,32
g18519,3,5
g18520,35,50
g18521,503,528
g18522,1576,1510
g18523,303,269
g18524,10,20
g18525,55,59
g18526,1036,1030
g18527,688,627
g18528,527,498
g18529,306,270
g18530,16,17
g18531,1,2
g18532,5,4
g18533,235,286
g18534,152,208
g18535,158,218
g18536,345,346
g18537,42,52
g18538,319,323
g18539,225,202
g18540,224,232
g18541,101,100
g18542,1327,1333
g18543,457,463
g18544,2524,2546
g18545,253,245
g18546,117,139
g18547,201,222
g18548,497,481
g18549,3913,3695
g18550,358,353
g18551,391,364
g18552,30,28
g18553,0,0
g18554,246,274
g18555,1,1
g18556,0,2
g18557,188,191
g18558,60,78
g18559,172,135
g18560,183,195
g18561,0,1
g18562,292,249
g18563,33,20
g18564,414,502
g18565,400,497
g18566,0,0
g18567,2,0
g18568,17,22
g18569,531,528
g18570,628,568
g18571,1468,1558
g18572,482,462
g18573,0,0
g18574,1323,1348
g18575,867,737
g18576,2,7
g18577,139,121
g18578,36,34
g18579,384,383
g18580,26,46
g18581,1275,1232
g18582,358,346
g18583,47,49
g18584,80,104
g18585,385,439
g18586,424,405
g18587,8,5
g18588,7,9
g18589,289,254
g18590,117,100
g18591,50,31
g18592,1631,1642
g18593,881,797
g18594,133,126
g18595,161,137
g18596,243,314
g18597,164,220
g18598,179,161
g18599,550,476
g18600,592,572
g18601,88,111
g18602,586,527
g18603,37,36
g18604,60,39
g18605,627,682
g18606,185,178
g18607,811,854
g18608,899,845
g18609,1106,1091
g18610,1108,1091
g18611,175,168
g18612,443,432
g18613,610,513
g18614,3,1
g18615,0,0
g18616,0,0
g18617,0,0
g18618,2717,2683
g18619,52,37
g18620,324,353
g18621,28,16
g18622,84,82
g18623,194,202
g18624,1683,1676
g18625,2,0
g18626,3,1
g18627,482,496
g18628,1457,1304
g18629,218,419
g18630,954,932
g18631,42,50
g18632,0,0
g18633,117,97
g18634,0,1
g18635,523,477
g18636,343,324
g18637,1331,1296
g18638,62,44
g18639,207,168
g18640,2780,2673
g18641,17,12
g18642,807,768
g18643,423,363
g18644,76,68
g18645,404,398
g18646,33,32
g18647,8,13
g18648,29,30
g18649,450,445
g18650,219,201
g18651,280,270
g18652,973,914
g18653,124,124
g18654,426,366
g18655,572,559
g18656,443,395
g18657,295,249
g18658,2,4
g18659,0,0
g18660,428,598
g18661,511,487
g18662,17,13
g18663,25,36
g18664,1,0
g18665,0,0
g18666,287,340
g18667,168,159
g18668,103,107
g18669,180,167
g18670,1386,1410
g18671,0,1
