,mut_E15.5_f4,mut_E15.5_f5
g23105,1339,1197
g23106,428,341
g23107,1,3
g23108,0,0
g23109,2,0
g23110,1195,1122
g23111,381,372
g23112,341,317
g23113,301,307
g23114,2,8
g23115,0,0
g23116,190,197
g23117,7,3
g23118,0,0
g23119,1,0
g23120,1,7
g23121,1,6
g23122,2,2
g23123,627,585
g23124,481,382
g23125,5,5
g23126,239,139
g23127,1422,1211
g23128,133,147
g23129,2683,2116
g23130,52,57
g23131,1069,1117
g23132,485,459
g23133,377,379
g23134,35,20
g23135,460,371
g23136,169,138
g23137,49,43
g23138,88,82
g23139,999,921
g23140,6,5
g23141,441,340
g23142,174,124
g23143,970,890
g23144,1976,1895
g23145,136,147
g23146,104,103
g23147,0,1
g23148,158,145
g23149,1308,1151
g23150,552,435
g23151,1681,1817
g23152,91,97
g23153,780,379
g23154,63,43
g23155,0,0
g23156,2,3
g23157,683,698
g23158,1,1
g23159,0,0
g23160,0,1
g23161,0,0
g23162,0,1
g23163,0,0
g23164,0,0
g23165,38,43
g23166,0,0
g23167,37,33
g23168,0,0
g23169,305,308
g23170,0,2
g23171,423,435
g23172,534,554
g23173,283,202
g23174,0,3
g23175,30,25
g23176,7,1
g23177,2,2
g23178,0,0
g23179,542,482
g23180,134,116
g23181,32,18
g23182,1,1
g23183,1592,1195
g23184,614,602
g23185,148,135
g23186,581,543
g23187,0,1
g23188,359,293
g23189,4,6
g23190,206,195
g23191,370,352
g23192,2,2
g23193,341,279
g23194,1110,827
g23195,0,0
g23196,4,1
g23197,171,130
g23198,99,114
g23199,1317,1322
g23200,1046,711
g23201,41,27
g23202,736,714
g23203,71,46
g23204,989,894
g23205,11,3
g23206,418,164
g23207,1,0
g23208,0,0
g23209,343,271
g23210,184,150
g23211,44,52
g23212,1610,1494
g23213,23,16
g23214,15,29
g23215,7,3
g23216,0,0
g23217,425,440
g23218,2,2
g23219,65,55
g23220,43,35
g23221,157,140
g23222,281,270
g23223,642,615
g23224,757,685
g23225,150,140
g23226,0,0
g23227,0,0
g23228,0,0
g23229,0,1
g23230,0,1
g23231,676,630
g23232,70,106
g23233,821,597
g23234,93,76
g23235,10,0
g23236,2597,2408
g23237,767,728
g23238,299,284
g23239,1,1
g23240,0,0
g23241,0,0
g23242,2,0
g23243,0,0
g23244,0,0
g23245,1,0
g23246,0,0
g23247,0,2
g23248,6087,6720
g23249,270,277
g23250,0,0
g23251,0,1
g23252,1,1
g23253,1,0
g23254,1,0
g23255,14,19
g23256,115,122
g23257,21,31
g23258,0,2
g23259,192,202
g23260,8,8
g23261,33,32
g23262,629,567
g23263,2,1
g23264,44,22
g23265,598,609
g23266,81,73
g23267,6,6
g23268,268,243
g23269,410,409
g23270,3323,3463
g23271,0,0
g23272,3382,2525
g23273,205,191
g23274,269,255
g23275,436,442
g23276,6,4
g23277,128,127
g23278,4,2
g23279,1045,983
g23280,773,787
g23281,380,365
g23282,0,0
g23283,138,102
g23284,216,154
g23285,0,0
g23286,1,1
g23287,633,570
g23288,418,394
g23289,1760,1820
g23290,6,18
g23291,0,1
g23292,0,0
g23293,6,9
g23294,206,160
g23295,333,317
g23296,118,134
g23297,859,955
g23298,8,9
g23299,0,2
g23300,2,0
g23301,47,66
g23302,0,0
g23303,0,0
g23304,0,0
g23305,0,0
g23306,0,0
g23307,0,0
g23308,0,0
g23309,0,2
g23310,0,0
g23311,0,1
g23312,0,0
g23313,0,1
g23314,0,0
g23315,0,0
g23316,0,0
g23317,0,0
g23318,0,0
g23319,1,0
g23320,0,0
g23321,0,0
g23322,78,108
g23323,154,137
g23324,245,222
g23325,1,1
g23326,2,4
g23327,243,185
g23328,3,3
g23329,369,305
g23330,253,253
g23331,4,9
g23332,14,6
g23333,2,1
g23334,1,1
g23335,0,1
g23336,3,1
g23337,0,0
g23338,0,0
g23339,341,373
g23340,224,239
g23341,1035,862
g23342,1,3
g23343,450,414
g23344,375,326
g23345,11,21
g23346,2,0
g23347,81,74
g23348,349,330
g23349,25,26
g23350,16,13
g23351,0,0
g23352,22,32
g23353,0,1
g23354,57,55
g23355,0,0
g23356,230,227
g23357,913,920
g23358,216,208
g23359,119,115
g23360,0,0
g23361,0,1
g23362,0,0
g23363,68,54
g23364,0,0
g23365,27,22
g23366,1,1
g23367,104,118
g23368,0,0
g23369,1,0
g23370,30,42
g23371,147,112
g23372,2,3
g23373,66,44
g23374,1,0
g23375,1387,1274
g23376,311,234
g23377,171,194
g23378,9,5
g23379,549,594
g23380,348,320
g23381,73,72
g23382,24,15
g23383,1264,1094
g23384,348,308
g23385,85,78
g23386,184,198
g23387,49,41
g23388,84,82
g23389,0,0
g23390,0,0
g23391,137,132
g23392,19,20
g23393,376,380
g23394,62,65
g23395,787,761
g23396,1342,1280
g23397,145,160
g23398,61,75
g23399,8,6
g23400,9,13
g23401,23,22
g23402,756,724
g23403,67,67
g23404,2013,1749
g23405,8,7
g23406,1598,1547
g23407,377,352
g23408,20,11
g23409,1,3
g23410,0,0
g23411,7,14
g23412,308,230
g23413,112,89
g23414,297,291
g23415,2,0
g23416,584,500
g23417,128,160
g23418,229,251
g23419,637,537
g23420,1,1
g23421,551,492
g23422,706,712
g23423,832,909
g23424,70,92
g23425,70,92
g23426,956,925
g23427,8,6
g23428,258,200
g23429,376,372
g23430,3,4
g23431,26,37
g23432,354,415
g23433,130,99
g23434,337,320
g23435,2789,2403
g23436,320,314
g23437,788,743
g23438,514,493
g23439,25,20
g23440,0,4
g23441,586,578
g23442,527,487
g23443,1966,1840
g23444,2,0
g23445,1,0
g23446,4,7
g23447,94,101
g23448,153,119
g23449,1017,873
g23450,875,802
g23451,67,72
g23452,273,306
g23453,1,7
g23454,118,114
g23455,43,51
g23456,1,4
g23457,427,451
g23458,10,8
g23459,816,810
g23460,22,24
g23461,449,436
g23462,1,0
g23463,13,11
g23464,0,0
g23465,0,0
g23466,301,248
g23467,1806,1686
g23468,502,519
g23469,51,64
g23470,730,597
g23471,165,192
g23472,779,694
g23473,274,297
g23474,451,466
g23475,236,212
g23476,678,527
g23477,529,470
g23478,305,307
g23479,421,433
g23480,2,0
g23481,161,110
g23482,443,381
g23483,6,4
g23484,0,1
g23485,287,227
g23486,698,610
g23487,1214,1071
g23488,282,242
g23489,51,85
g23490,2315,1899
g23491,16,26
g23492,109,144
g23493,4,10
g23494,16,17
g23495,165,97
g23496,109,87
g23497,113,96
g23498,72,46
g23499,235,259
g23500,12,8
g23501,0,0
g23502,0,0
g23503,0,0
g23504,4700,4132
g23505,1432,1265
g23506,421,383
g23507,0,1
g23508,0,2
g23509,828,737
g23510,512,557
g23511,103,142
g23512,1358,1222
g23513,9,11
g23514,142,146
g23515,383,321
g23516,938,821
g23517,52,60
g23518,222,202
g23519,995,876
g23520,458,513
g23521,6,3
g23522,1335,1294
g23523,18,11
g23524,363,429
g23525,2,2
g23526,2,1
g23527,667,683
g23528,20,18
g23529,300,329
g23530,2142,2292
g23531,3,4
g23532,2,0
g23533,0,0
g23534,2,2
g23535,127,130
g23536,0,1
g23537,702,575
g23538,95,91
g23539,306,299
g23540,305,316
g23541,1,0
g23542,662,778
g23543,0,0
g23544,0,0
g23545,2,0
g23546,108,120
g23547,516,505
g23548,528,529
g23549,519,536
g23550,2,0
g23551,129,134
g23552,18,27
g23553,1209,982
g23554,1982,1953
g23555,2572,2540
g23556,150,158
g23557,22,19
g23558,158,126
g23559,326,96
g23560,0,0
g23561,2,7
g23562,939,900
g23563,1497,1244
g23564,62,39
g23565,616,539
g23566,376,354
g23567,68,46
g23568,338,287
g23569,282,164
g23570,120,129
g23571,0,0
g23572,288,287
g23573,0,0
g23574,4,0
g23575,60,55
g23576,0,0
g23577,761,740
g23578,2670,2050
g23579,988,923
g23580,990,827
g23581,218,178
g23582,557,538
g23583,792,813
g23584,1050,1122
g23585,1506,1478
g23586,226,280
g23587,422,484
g23588,1933,1646
g23589,996,810
g23590,872,768
g23591,15,7
g23592,3,4
g23593,0,0
g23594,96,101
g23595,39,33
g23596,0,0
g23597,19,11
g23598,33,22
g23599,332,294
g23600,1,2
g23601,365,364
g23602,10,14
g23603,415,364
g23604,17,17
g23605,11,9
g23606,0,0
g23607,0,1
g23608,1,2
g23609,2,1
g23610,0,0
g23611,0,0
g23612,598,570
g23613,746,670
g23614,375,257
g23615,107,130
g23616,84,88
g23617,339,318
g23618,1381,1194
g23619,701,644
g23620,89,103
g23621,503,460
g23622,57,54
g23623,28,24
g23624,3547,2904
g23625,754,570
g23626,760,641
g23627,8912,7457
g23628,2,8
g23629,738,723
g23630,195,208
g23631,291,211
g23632,33,9
g23633,224,164
g23634,85,70
g23635,23,34
g23636,8,5
g23637,336,304
g23638,2470,2350
g23639,497,377
g23640,478,434
g23641,4,3
g23642,731,649
g23643,1210,1142
g23644,2113,1865
g23645,401,311
g23646,219,226
g23647,0,4
g23648,167,225
g23649,200,213
g23650,275,187
g23651,860,806
g23652,34,31
g23653,0,0
g23654,0,0
g23655,2051,1863
g23656,441,401
g23657,53,28
g23658,179,150
g23659,537,495
g23660,1719,1728
g23661,147,162
g23662,1015,850
g23663,628,622
g23664,1,2
g23665,789,676
g23666,240,198
g23667,71,43
g23668,703,623
g23669,1,4
g23670,0,0
g23671,2,4
g23672,0,0
g23673,0,0
g23674,304,286
g23675,154,182
g23676,660,641
g23677,2,7
g23678,578,593
g23679,16,23
g23680,393,409
g23681,824,736
g23682,818,760
g23683,17,24
g23684,1,4
g23685,35,22
g23686,447,411
g23687,1,7
g23688,0,0
g23689,3,1
g23690,71,87
g23691,1,0
g23692,1660,1656
g23693,680,595
g23694,536,409
g23695,379,357
g23696,1095,1070
g23697,157,175
g23698,584,382
g23699,133,117
g23700,524,467
g23701,16,15
g23702,1617,1695
g23703,297,277
g23704,1179,987
g23705,24,23
g23706,0,0
g23707,0,2
g23708,1,0
g23709,10,16
g23710,1,0
g23711,0,0
g23712,0,0
g23713,0,0
g23714,2,1
g23715,110,80
g23716,1,4
g23717,1448,1352
g23718,340,310
g23719,59,62
g23720,13,6
g23721,519,513
g23722,157,147
g23723,0,1
g23724,2,7
g23725,413,453
g23726,811,680
g23727,538,599
g23728,0,0
g23729,0,1
g23730,667,534
g23731,0,0
g23732,8,12
g23733,159,184
g23734,599,595
g23735,520,510
g23736,716,605
g23737,223,101
g23738,0,0
g23739,165,153
g23740,203,208
g23741,6,2
g23742,310,333
g23743,489,400
g23744,273,208
g23745,486,382
g23746,429,436
g23747,3,6
g23748,622,501
g23749,74,71
g23750,0,1
g23751,366,327
g23752,365,321
g23753,2,7
g23754,2,0
g23755,217,184
g23756,278,231
g23757,524,395
g23758,447,497
g23759,329,327
g23760,4,3
g23761,1,0
g23762,137,159
g23763,376,374
g23764,157,161
g23765,2897,3125
g23766,43,64
g23767,6,6
g23768,298,178
g23769,875,741
g23770,0,0
g23771,41,51
g23772,4,2
g23773,14,2
g23774,0,0
g23775,4145,3963
g23776,0,0
g23777,1,0
g23778,1262,1299
g23779,208,207
g23780,43,32
g23781,140,119
g23782,76,68
g23783,130,109
g23784,0,0
g23785,1,1
g23786,0,0
g23787,498,524
g23788,780,751
g23789,1748,1694
g23790,8,10
g23791,437,434
g23792,0,2
g23793,0,0
g23794,187,204
g23795,12,5
g23796,235,222
g23797,272,214
g23798,1,0
g23799,0,2
g23800,1,0
g23801,0,0
g23802,0,0
g23803,22,15
g23804,23,50
g23805,464,266
g23806,0,0
g23807,0,2
g23808,0,0
g23809,0,0
g23810,1506,1307
g23811,418,411
g23812,474,467
g23813,177,131
g23814,38,42
g23815,7,2
g23816,157,135
g23817,160,171
g23818,113,95
g23819,55,34
g23820,692,595
g23821,286,216
g23822,1,5
g23823,45,37
g23824,270,256
g23825,151,136
g23826,120,127
g23827,4,12
g23828,1,3
g23829,1,1
g23830,566,481
g23831,265,287
g23832,10,9
g23833,667,619
g23834,10,11
g23835,3,2
g23836,155,168
g23837,5,2
g23838,35,51
g23839,1089,1082
g23840,24,14
g23841,299,292
g23842,49,59
g23843,72,89
g23844,4,2
g23845,187,132
g23846,658,507
g23847,5,9
g23848,323,334
g23849,581,568
g23850,115,99
g23851,17,13
g23852,1181,1130
g23853,7,1
g23854,638,661
g23855,2,9
g23856,99,90
g23857,34,55
g23858,888,856
g23859,0,1
g23860,0,3
g23861,195,193
g23862,120,92
g23863,1095,950
g23864,2075,1564
g23865,214,192
g23866,109,118
g23867,30,38
g23868,367,344
g23869,302,247
g23870,666,601
g23871,91,207
g23872,5,4
g23873,0,0
g23874,235,201
g23875,0,2
g23876,1076,855
g23877,1,1
g23878,3736,2673
g23879,746,529
g23880,220,219
g23881,804,663
g23882,1788,1573
g23883,662,635
g23884,634,648
g23885,807,792
g23886,334,316
g23887,416,413
g23888,412,411
g23889,0,0
g23890,372,360
g23891,8,11
g23892,2264,2316
g23893,3353,3269
g23894,68,56
g23895,405,367
g23896,618,596
g23897,4,0
g23898,1056,1118
g23899,0,0
g23900,240,277
g23901,0,1
g23902,1,1
g23903,10,9
g23904,1,0
g23905,944,895
g23906,122,118
g23907,7,10
g23908,217,213
g23909,175,155
g23910,1402,1372
g23911,299,281
g23912,1147,1048
g23913,2147,1968
g23914,6,6
g23915,341,373
g23916,90,64
g23917,0,0
g23918,0,1
g23919,114,126
g23920,1,5
g23921,153,128
g23922,10,2
g23923,0,0
g23924,346,368
g23925,413,412
g23926,84,49
g23927,4000,3963
g23928,7,6
g23929,990,912
g23930,298,296
g23931,383,387
g23932,332,280
g23933,416,351
g23934,1,0
g23935,1838,1867
g23936,321,280
g23937,0,0
g23938,361,347
g23939,85,99
g23940,1107,1056
g23941,42,46
g23942,328,286
g23943,0,0
g23944,15,10
g23945,1,1
g23946,238,220
g23947,760,766
g23948,13,15
g23949,156,160
g23950,0,0
g23951,0,0
g23952,484,420
g23953,1573,1449
g23954,114,88
g23955,18,11
g23956,110,108
g23957,34,32
g23958,149,119
g23959,1687,1793
g23960,257,247
g23961,0,1
g23962,2,3
g23963,0,0
g23964,356,331
g23965,1,4
g23966,71,61
g23967,62,62
g23968,150,176
g23969,6,0
g23970,43,54
g23971,0,1
g23972,153,155
g23973,407,325
g23974,0,0
g23975,186,159
g23976,0,0
g23977,209,212
g23978,292,313
g23979,575,496
g23980,17,15
g23981,469,428
g23982,5,8
g23983,6,5
g23984,393,295
g23985,179,120
g23986,387,337
g23987,124,123
g23988,596,452
g23989,18,14
g23990,201,206
g23991,3,0
g23992,193,192
g23993,1152,1170
g23994,184,138
g23995,34,29
g23996,6,12
g23997,1,0
g23998,2399,2315
g23999,572,520
g24000,25,24
g24001,200,156
g24002,2,2
g24003,4,2
g24004,5,0
g24005,8,4
g24006,203,126
g24007,190,150
g24008,1145,901
g24009,97,72
g24010,935,920
g24011,77,51
g24012,467,436
g24013,506,331
g24014,0,1
g24015,514,496
g24016,337,357
g24017,11,14
g24018,47,41
g24019,491,515
g24020,2459,2528
g24021,41,34
g24022,4,5
g24023,0,1
g24024,0,3
g24025,360,329
g24026,11,5
g24027,1,1
g24028,0,0
g24029,0,0
g24030,268,202
g24031,378,408
g24032,844,797
g24033,7,13
g24034,400,334
g24035,7,13
g24036,1119,815
g24037,5,4
g24038,2,5
g24039,500,461
g24040,197,207
g24041,137,149
g24042,0,0
g24043,1269,1050
g24044,0,0
g24045,339,321
g24046,428,361
g24047,94,109
g24048,13,8
g24049,15,33
g24050,299,298
g24051,492,434
g24052,1345,1463
g24053,388,413
g24054,751,783
g24055,168,179
g24056,229,204
g24057,0,0
g24058,141,133
g24059,0,2
g24060,3,6
g24061,171,148
g24062,579,512
g24063,2497,2204
g24064,117,80
g24065,607,556
g24066,117,123
g24067,139,146
g24068,3,6
g24069,17,14
g24070,147,137
g24071,64,58
g24072,951,844
g24073,5,1
g24074,285,234
g24075,80,81
g24076,11,9
g24077,335,360
g24078,649,618
g24079,499,530
g24080,22,20
g24081,3414,3092
g24082,32,24
g24083,94,105
g24084,656,472
g24085,469,459
g24086,58,63
g24087,317,293
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,1,0
g24121,877,600
g24122,0,0
g24123,174,160
g24124,0,0
g24125,101,76
g24126,16202,16636
g24127,896,904
g24128,584,512
g24129,99,103
g24130,476,451
g24131,0,0
g24132,703,626
g24133,1522,1435
g24134,106,118
g24135,113,115
g24136,441,407
g24137,25,10
g24138,5,2
g24139,738,603
g24140,563,542
g24141,49,63
g24142,48,28
g24143,3,24
g24144,545,489
g24145,1189,1216
g24146,531,447
g24147,230,211
g24148,1114,929
g24149,930,918
g24150,71,60
g24151,620,581
g24152,0,0
g24153,100,82
g24154,148,140
g24155,22,12
g24156,4,2
g24157,108,139
g24158,6,2
g24159,123,98
g24160,341,314
g24161,298,232
g24162,1393,1196
g24163,5,5
g24164,812,824
g24165,213,233
g24166,2391,1850
g24167,23,26
g24168,2724,2812
g24169,34,17
g24170,5131,5133
g24171,0,0
g24172,0,0
g24173,0,0
g24174,65,80
g24175,1,0
g24176,0,0
g24177,0,0
g24178,147,161
g24179,428,399
g24180,293,257
g24181,347,353
g24182,50,31
g24183,455,380
g24184,56,65
g24185,45,39
g24186,11,4
g24187,17,12
g24188,40,62
g24189,3,6
g24190,678,746
g24191,652,584
g24192,0,1
g24193,0,0
g24194,0,1
g24195,4,2
g24196,0,0
g24197,0,0
g24198,4,1
g24199,23,24
g24200,1,0
g24201,0,0
g24202,2408,1994
g24203,484,411
g24204,333,305
g24205,2360,2188
g24206,77,75
g24207,43,40
g24208,0,1
g24209,0,0
g24210,122,105
g24211,49,44
g24212,6,5
g24213,730,668
g24214,13,12
g24215,13,24
g24216,0,0
g24217,126,130
g24218,316,309
g24219,482,465
g24220,194,205
g24221,798,877
g24222,454,426
g24223,588,545
g24224,396,421
g24225,520,310
g24226,1,1
g24227,681,610
g24228,4749,4100
g24229,0,3
g24230,27,28
g24231,0,0
g24232,404,367
g24233,430,414
g24234,15,4
g24235,0,1
g24236,237,196
g24237,31,22
g24238,227,141
g24239,505,447
g24240,102,81
g24241,592,567
g24242,1154,1222
g24243,37,35
g24244,189,165
g24245,2,5
g24246,0,0
g24247,311,246
g24248,1,0
g24249,264,265
g24250,692,669
g24251,61,54
g24252,0,0
g24253,2,1
g24254,60,72
g24255,0,0
g24256,0,0
g24257,0,0
g24258,0,0
g24259,0,0
g24260,2,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,1
g24267,0,0
g24268,0,0
g24269,0,0
g24270,1,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,541,527
g24277,3,6
g24278,0,0
g24279,0,0
g24280,0,0
g24281,0,0
g24282,0,0
g24283,0,0
g24284,0,0
g24285,0,0
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,0
g24292,0,0
g24293,0,0
g24294,124,118
g24295,1472,1384
g24296,356,318
g24297,3326,3010
g24298,194,213
g24299,23,30
g24300,196,199
g24301,967,924
g24302,473,475
g24303,37,26
g24304,399,326
g24305,0,0
g24306,78,63
g24307,60,38
g24308,701,856
g24309,1001,988
g24310,5090,4961
g24311,943,845
g24312,398,390
g24313,307,303
g24314,12,5
g24315,1,0
g24316,4,3
g24317,0,0
g24318,3,3
g24319,196,152
g24320,898,922
g24321,514,405
g24322,1797,1543
g24323,67,89
g24324,264,238
g24325,1095,940
g24326,227,130
g24327,415,377
g24328,547,564
g24329,247,244
g24330,665,459
g24331,1745,1526
g24332,1773,1718
g24333,15,36
g24334,276,305
g24335,1704,1490
g24336,3,5
g24337,451,428
g24338,17,20
g24339,1322,1204
g24340,609,514
g24341,499,449
g24342,2,3
g24343,0,0
g24344,3287,2836
g24345,1495,1477
g24346,376,334
g24347,777,730
g24348,667,670
g24349,7,14
g24350,396,252
g24351,1848,1270
g24352,182,162
g24353,23,17
g24354,99,93
g24355,93,83
g24356,34,36
g24357,4,4
g24358,4,1
g24359,1319,1311
g24360,6,5
g24361,143,193
g24362,59,73
g24363,333,351
g24364,5,2
g24365,84,59
g24366,590,474
g24367,302,179
g24368,150,179
g24369,0,1
g24370,1,2
g24371,181,161
g24372,91,110
g24373,284,267
g24374,2,2
g24375,1637,1608
g24376,16,22
g24377,523,479
g24378,191,180
g24379,27,29
g24380,0,0
g24381,715,712
g24382,0,1
g24383,0,0
g24384,2,3
g24385,243,244
g24386,3036,2931
g24387,159,158
g24388,21,21
g24389,44,29
g24390,0,0
g24391,0,0
g24392,349,277
g24393,346,369
g24394,1429,1227
g24395,1051,1107
g24396,486,584
g24397,81,85
g24398,61,74
g24399,0,0
g24400,73,117
g24401,53,58
g24402,641,542
g24403,1127,421
g24404,75,75
g24405,707,645
g24406,0,2
g24407,483,379
g24408,3973,3413
g24409,5,4
g24410,0,0
g24411,259,240
g24412,669,667
g24413,3,1
g24414,736,545
g24415,1455,1364
g24416,3,2
g24417,0,0
g24418,26,20
g24419,478,466
g24420,1376,1237
g24421,1,2
g24422,0,0
g24423,57,61
g24424,6,11
g24425,311,299
g24426,67,53
g24427,347,344
g24428,101,97
g24429,312,342
g24430,867,763
g24431,226,215
g24432,181,207
g24433,1,1
g24434,1,1
g24435,2866,2950
g24436,1,2
g24437,48,63
g24438,264,249
g24439,174,167
g24440,0,2
g24441,1,2
g24442,4,1
g24443,0,1
g24444,0,0
g24445,0,0
g24446,0,0
g24447,0,0
g24448,0,0
g24449,0,0
g24450,0,0
g24451,0,0
g24452,0,0
g24453,0,0
g24454,1,0
g24455,0,0
g24456,0,0
g24457,0,0
g24458,263,302
g24459,2481,2697
g24460,1207,941
g24461,307,261
g24462,94,90
g24463,123,109
g24464,375,225
g24465,0,2
g24466,160,174
g24467,1,0
g24468,408,354
g24469,5,5
g24470,301,276
g24471,362,415
g24472,50,43
g24473,53,55
g24474,12,15
g24475,162,134
g24476,1194,1122
g24477,10,7
g24478,0,1
g24479,0,0
g24480,0,0
g24481,0,0
g24482,0,0
g24483,0,0
g24484,0,0
g24485,0,0
g24486,0,0
g24487,2,0
g24488,0,0
g24489,0,0
g24490,0,1
g24491,0,1
g24492,0,0
g24493,1,1
g24494,3,5
g24495,0,0
g24496,0,1
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,0
g24501,0,1
g24502,0,0
g24503,0,0
g24504,0,0
g24505,0,0
g24506,0,0
g24507,0,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,0,0
g24519,0,0
g24520,0,0
g24521,711,708
g24522,0,1
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,1
g24528,0,0
g24529,0,0
g24530,0,0
g24531,0,1
g24532,0,0
g24533,1,0
g24534,0,1
g24535,0,0
g24536,0,0
g24537,1,0
g24538,0,0
g24539,0,0
g24540,0,0
g24541,0,1
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,1,1
g24550,0,0
g24551,0,0
g24552,2475,2490
g24553,0,0
g24554,0,0
g24555,0,0
g24556,0,0
g24557,0,0
g24558,0,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,0,0
g24565,0,1
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,1
g24570,0,0
g24571,0,0
g24572,0,0
g24573,0,0
g24574,0,1
g24575,0,1
g24576,0,1
g24577,0,0
g24578,3,0
g24579,0,0
g24580,0,1
g24581,156,141
g24582,344,388
g24583,131,143
g24584,16,10
g24585,0,1
g24586,623,698
g24587,455,920
g24588,2154,3525
g24589,5,1
g24590,4,3
g24591,5,2
g24592,2,0
g24593,0,0
g24594,6,2
g24595,168,142
g24596,0,0
g24597,26,31
g24598,29,36
g24599,0,1
g24600,0,6
g24601,522,503
g24602,1,1
g24603,578,544
g24604,0,1
g24605,738,783
g24606,6,4
g24607,4,5
g24608,301,266
g24609,23,15
g24610,3022,2709
g24611,40,25
g24612,1014,754
g24613,389,387
g24614,880,853
g24615,5,2
g24616,6670,3982
g24617,778,617
g24618,0,0
g24619,0,1
g24620,1585,1624
g24621,271,241
g24622,79,62
g24623,79,62
g24624,167,141
g24625,11,29
g24626,1154,1072
g24627,491,443
g24628,0,0
g24629,0,2
g24630,144,129
g24631,44,27
g24632,248,211
g24633,139,115
g24634,417,421
g24635,3265,3286
g24636,512,442
g24637,535,532
g24638,0,4
g24639,1954,1679
g24640,135,120
g24641,360,310
g24642,1184,977
g24643,129,99
g24644,0,0
g24645,1,1
g24646,74,81
g24647,693,572
g24648,6,8
g24649,1554,1560
g24650,2,1
g24651,1121,965
g24652,239,228
g24653,2371,2571
g24654,476,400
g24655,8,16
g24656,1,0
g24657,1365,1353
g24658,7,5
g24659,1312,1137
g24660,3,0
g24661,0,1
g24662,0,0
g24663,1002,769
g24664,173,129
g24665,5,3
g24666,0,2
g24667,62,35
g24668,36,11
g24669,579,449
g24670,4,4
g24671,2,4
g24672,25,24
g24673,27,22
g24674,590,405
g24675,298,311
g24676,3,3
g24677,0,1
g24678,4,6
g24679,763,598
g24680,182,155
g24681,869,818
g24682,522,540
g24683,537,471
g24684,263,261
g24685,1598,1303
g24686,265,274
g24687,2425,2347
g24688,504,507
g24689,29,8
g24690,0,0
g24691,0,0
g24692,0,0
g24693,0,0
g24694,341,406
g24695,184,174
g24696,3,1
g24697,2,0
g24698,1,1
g24699,391,409
g24700,73,71
g24701,37,22
g24702,106,131
g24703,0,0
g24704,1,1
g24705,438,354
g24706,680,594
g24707,59,38
g24708,56,87
g24709,168,72
g24710,2,0
g24711,0,0
g24712,459,468
g24713,494,527
g24714,4,8
g24715,1,1
g24716,0,0
g24717,0,1
g24718,50,38
g24719,2208,1981
g24720,218,163
g24721,31,19
g24722,97,64
g24723,151,153
g24724,1,3
g24725,0,1
g24726,28,35
g24727,768,790
g24728,774,798
g24729,261,263
g24730,249,275
g24731,15,14
g24732,675,538
g24733,556,568
g24734,47,43
g24735,228,170
g24736,640,656
g24737,97,100
g24738,86,96
g24739,648,441
g24740,713,671
g24741,307,262
g24742,42,19
g24743,0,2
g24744,0,0
g24745,0,0
g24746,0,0
g24747,5,2
g24748,12,15
g24749,2,1
g24750,237,294
g24751,9,8
g24752,0,2
g24753,165,133
g24754,1,3
g24755,3748,3482
g24756,408,381
g24757,0,0
g24758,6,9
g24759,0,0
g24760,576,579
g24761,0,0
g24762,679,541
g24763,495,496
g24764,8,10
g24765,1176,1213
g24766,983,1029
g24767,2445,2276
g24768,1039,1002
g24769,0,5
g24770,55,36
g24771,432,450
g24772,16,4
g24773,340,146
g24774,8,3
g24775,0,0
g24776,0,0
g24777,18,20
g24778,358,332
g24779,5,7
g24780,48,38
g24781,651,683
g24782,171,90
g24783,19,16
g24784,178,143
g24785,565,514
g24786,3859,4174
g24787,617,665
g24788,128,108
g24789,33,41
g24790,1068,995
g24791,8,3
g24792,2,1
g24793,11,9
g24794,277,232
g24795,358,301
g24796,97,79
g24797,11,10
g24798,204,197
g24799,2,0
g24800,665,617
g24801,4,5
g24802,1,3
g24803,688,681
g24804,55,59
g24805,1405,1539
g24806,759,703
g24807,1022,969
g24808,139,132
g24809,5,10
g24810,928,732
g24811,320,243
g24812,383,376
g24813,117,106
g24814,814,756
g24815,29,29
