,het_E15.5_f4,het_E15.5_f5
g23571,1,2
g23572,340,325
g23573,0,0
g23574,2,2
g23575,88,75
g23576,1,0
g23577,988,877
g23578,2762,2698
g23579,962,973
g23580,1018,909
g23581,182,217
g23582,598,611
g23583,968,898
g23584,1085,1231
g23585,1354,1832
g23586,246,347
g23587,596,561
g23588,2044,2030
g23589,998,973
g23590,974,933
g23591,13,6
g23592,2,0
g23593,1,0
g23594,95,129
g23595,25,34
g23596,1,0
g23597,18,22
g23598,35,37
g23599,331,421
g23600,2,2
g23601,442,374
g23602,16,10
g23603,375,425
g23604,20,27
g23605,14,9
g23606,1,0
g23607,0,1
g23608,0,0
g23609,1,2
g23610,0,0
g23611,0,0
g23612,527,623
g23613,881,738
g23614,425,351
g23615,116,150
g23616,106,116
g23617,408,422
g23618,1529,1523
g23619,794,790
g23620,125,133
g23621,550,560
g23622,71,56
g23623,39,42
g23624,3915,3626
g23625,841,738
g23626,826,762
g23627,9658,9134
g23628,7,3
g23629,878,708
g23630,277,237
g23631,349,293
g23632,18,16
g23633,259,224
g23634,63,87
g23635,21,42
g23636,8,12
g23637,369,330
g23638,2526,2343
g23639,446,464
g23640,458,493
g23641,2,0
g23642,830,737
g23643,1327,1235
g23644,2180,2225
g23645,365,396
g23646,224,257
g23647,0,3
g23648,235,184
g23649,227,227
g23650,328,264
g23651,933,1044
g23652,24,37
g23653,0,0
g23654,0,0
g23655,2268,1985
g23656,567,429
g23657,42,30
g23658,167,161
g23659,534,621
g23660,2026,1933
g23661,143,142
g23662,1123,995
g23663,741,776
g23664,3,6
g23665,1078,900
g23666,238,230
g23667,87,63
g23668,654,799
g23669,0,0
g23670,0,0
g23671,5,3
g23672,0,0
g23673,0,0
g23674,294,332
g23675,182,186
g23676,746,638
g23677,6,7
g23678,654,655
g23679,9,14
g23680,468,498
g23681,890,973
g23682,616,718
g23683,25,38
g23684,0,3
g23685,25,27
g23686,527,499
g23687,0,0
g23688,0,0
g23689,2,3
g23690,73,68
g23691,2,1
g23692,1625,2033
g23693,681,721
g23694,468,526
g23695,351,472
g23696,993,1372
g23697,122,207
g23698,457,540
g23699,111,136
g23700,468,578
g23701,9,13
g23702,1923,2444
g23703,259,325
g23704,1128,1283
g23705,17,37
g23706,0,0
g23707,0,0
g23708,0,0
g23709,20,24
g23710,1,0
g23711,0,0
g23712,1,0
g23713,0,0
g23714,2,0
g23715,67,114
g23716,3,7
g23717,1644,1683
g23718,346,372
g23719,62,59
g23720,10,10
g23721,539,525
g23722,179,196
g23723,0,1
g23724,3,4
g23725,423,464
g23726,774,869
g23727,647,636
g23728,0,0
g23729,2,0
g23730,613,679
g23731,0,0
g23732,17,18
g23733,168,176
g23734,700,647
g23735,552,598
g23736,765,753
g23737,224,160
g23738,1,0
g23739,159,170
g23740,236,244
g23741,2,2
g23742,384,376
g23743,642,487
g23744,306,263
g23745,505,513
g23746,514,438
g23747,4,7
g23748,485,715
g23749,87,95
g23750,0,0
g23751,406,385
g23752,417,407
g23753,6,6
g23754,0,3
g23755,205,249
g23756,275,298
g23757,476,480
g23758,505,548
g23759,329,398
g23760,2,0
g23761,0,0
g23762,171,161
g23763,399,494
g23764,217,158
g23765,3073,3732
g23766,53,54
g23767,3,7
g23768,291,253
g23769,947,895
g23770,0,0
g23771,41,66
g23772,3,3
g23773,13,11
g23774,0,0
g23775,3972,4665
g23776,0,0
g23777,0,0
g23778,1480,1661
g23779,229,272
g23780,45,46
g23781,157,173
g23782,84,87
g23783,97,111
g23784,0,1
g23785,0,0
g23786,1,0
g23787,574,568
g23788,776,775
g23789,1892,1876
g23790,18,10
g23791,458,422
g23792,3,3
g23793,0,0
g23794,194,215
g23795,8,3
g23796,312,221
g23797,303,274
g23798,0,0
g23799,1,1
g23800,2,0
g23801,0,0
g23802,0,0
g23803,16,8
g23804,15,48
g23805,272,389
g23806,0,0
g23807,1,0
g23808,0,1
g23809,0,0
g23810,1665,1457
g23811,434,441
g23812,477,463
g23813,204,152
g23814,45,48
g23815,7,3
g23816,161,153
g23817,167,209
g23818,146,133
g23819,56,50
g23820,669,807
g23821,241,256
g23822,2,4
g23823,44,54
g23824,302,263
g23825,157,167
g23826,118,129
g23827,12,11
g23828,1,0
g23829,2,4
g23830,622,529
g23831,313,359
g23832,17,21
g23833,711,783
g23834,13,10
g23835,0,2
g23836,196,228
g23837,1,5
g23838,40,46
g23839,1226,1257
g23840,26,16
g23841,301,367
g23842,80,63
g23843,104,120
g23844,2,0
g23845,214,195
g23846,570,632
g23847,9,16
g23848,339,411
g23849,582,609
g23850,131,112
g23851,17,15
g23852,1296,1338
g23853,0,11
g23854,875,794
g23855,6,19
g23856,123,119
g23857,69,71
g23858,861,978
g23859,0,0
g23860,2,2
g23861,211,224
g23862,125,124
g23863,1110,1204
g23864,1780,2073
g23865,171,201
g23866,161,167
g23867,39,37
g23868,352,435
g23869,291,285
g23870,796,696
g23871,77,178
g23872,1,2
g23873,0,1
g23874,229,246
g23875,0,3
g23876,810,1022
g23877,1,0
g23878,2770,3981
g23879,548,736
g23880,260,290
g23881,726,834
g23882,1904,1682
g23883,680,707
g23884,681,645
g23885,915,909
g23886,396,335
g23887,470,491
g23888,598,474
g23889,0,1
g23890,435,428
g23891,7,9
g23892,2725,2823
g23893,2838,4086
g23894,81,62
g23895,387,422
g23896,659,690
g23897,0,0
g23898,1236,1376
g23899,12,0
g23900,343,360
g23901,1,0
g23902,1,0
g23903,7,4
g23904,1,0
g23905,1074,1080
g23906,158,129
g23907,9,13
g23908,291,276
g23909,146,182
g23910,1395,1499
g23911,341,339
g23912,1242,1165
g23913,2116,2353
g23914,3,6
g23915,346,371
g23916,77,73
g23917,0,1
g23918,1,0
g23919,133,150
g23920,1,3
g23921,161,138
g23922,14,2
g23923,0,0
g23924,398,416
g23925,466,552
g23926,76,96
g23927,4097,4545
g23928,8,9
g23929,1134,1059
g23930,298,298
g23931,421,429
g23932,290,341
g23933,378,437
g23934,0,0
g23935,2230,1888
g23936,385,344
g23937,0,1
g23938,422,347
g23939,99,97
g23940,1102,1280
g23941,52,42
g23942,382,339
g23943,3,0
g23944,17,10
g23945,2,0
g23946,213,274
g23947,798,800
g23948,15,16
g23949,173,184
g23950,0,0
g23951,0,0
g23952,454,524
g23953,2036,1713
g23954,96,120
g23955,12,13
g23956,124,127
g23957,41,30
g23958,120,146
g23959,2033,2081
g23960,289,303
g23961,2,2
g23962,9,1
g23963,0,0
g23964,387,429
g23965,12,5
g23966,82,92
g23967,61,40
g23968,147,195
g23969,2,1
g23970,45,38
g23971,1,1
g23972,184,165
g23973,350,434
g23974,0,0
g23975,168,209
g23976,0,0
g23977,284,263
g23978,400,358
g23979,516,571
g23980,19,13
g23981,638,495
g23982,8,9
g23983,2,10
g23984,337,359
g23985,161,169
g23986,359,445
g23987,157,152
g23988,576,616
g23989,13,15
g23990,231,210
g23991,1,4
g23992,192,237
g23993,1313,1323
g23994,225,162
g23995,28,22
g23996,12,12
g23997,0,0
g23998,2490,2768
g23999,582,572
g24000,33,20
g24001,207,207
g24002,0,1
g24003,1,1
g24004,5,4
g24005,13,1
g24006,165,193
g24007,175,171
g24008,1201,1217
g24009,102,83
g24010,1048,1051
g24011,71,48
g24012,517,491
g24013,447,447
g24014,1,0
g24015,413,677
g24016,434,358
g24017,12,16
g24018,43,36
g24019,582,558
g24020,3417,2744
g24021,53,43
g24022,8,10
g24023,0,1
g24024,2,4
g24025,378,343
g24026,11,9
g24027,1,2
g24028,0,0
g24029,0,1
g24030,310,233
g24031,397,447
g24032,911,946
g24033,17,15
g24034,484,442
g24035,9,21
g24036,947,905
g24037,1,1
g24038,1,0
g24039,392,615
g24040,159,269
g24041,153,171
g24042,0,0
g24043,1329,1342
g24044,1,1
g24045,379,416
g24046,427,436
g24047,124,144
g24048,8,7
g24049,32,34
g24050,325,341
g24051,493,522
g24052,1491,1610
g24053,498,471
g24054,855,866
g24055,176,210
g24056,265,273
g24057,1,0
g24058,130,172
g24059,0,0
g24060,6,9
g24061,196,181
g24062,581,607
g24063,2290,2930
g24064,119,121
g24065,744,673
g24066,169,180
g24067,198,212
g24068,7,8
g24069,12,18
g24070,159,183
g24071,80,66
g24072,996,947
g24073,15,5
g24074,327,291
g24075,77,98
g24076,12,11
g24077,354,391
g24078,758,734
g24079,593,634
g24080,34,29
g24081,3629,3598
g24082,25,32
g24083,84,88
g24084,595,637
g24085,522,572
g24086,97,91
g24087,359,346
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,3,1
g24121,792,829
g24122,0,0
g24123,161,194
g24124,2,0
g24125,98,118
g24126,18111,16471
g24127,1057,1058
g24128,545,565
g24129,120,98
g24130,543,483
g24131,2,1
g24132,726,711
g24133,1640,1652
g24134,134,129
g24135,126,144
g24136,479,440
g24137,60,38
g24138,5,4
g24139,558,806
g24140,610,632
g24141,47,72
g24142,52,47
g24143,8,4
g24144,689,547
g24145,1406,1403
g24146,548,539
g24147,254,274
g24148,1013,1212
g24149,1040,1059
g24150,73,75
g24151,751,768
g24152,0,0
g24153,75,107
g24154,140,166
g24155,14,9
g24156,2,5
g24157,107,132
g24158,7,7
g24159,135,131
g24160,348,347
g24161,249,229
g24162,1389,1413
g24163,1,1
g24164,1010,894
g24165,290,236
g24166,2184,2583
g24167,16,36
g24168,3007,3259
g24169,27,24
g24170,5824,5424
g24171,1,0
g24172,0,0
g24173,1,0
g24174,79,71
g24175,3,5
g24176,0,0
g24177,0,0
g24178,149,170
g24179,489,460
g24180,261,336
g24181,392,353
g24182,34,41
g24183,436,412
g24184,47,65
g24185,45,36
g24186,11,19
g24187,21,17
g24188,56,56
g24189,3,5
g24190,719,753
g24191,755,705
g24192,0,1
g24193,0,0
g24194,0,0
g24195,1,4
g24196,0,0
g24197,0,2
g24198,6,9
g24199,18,17
g24200,0,1
g24201,1,0
g24202,2304,2486
g24203,467,537
g24204,341,405
g24205,2203,2654
g24206,99,105
g24207,50,50
g24208,0,1
g24209,0,0
g24210,98,133
g24211,60,58
g24212,3,6
g24213,632,716
g24214,13,15
g24215,8,18
g24216,0,0
g24217,140,141
g24218,328,332
g24219,405,614
g24220,172,287
g24221,999,994
g24222,547,455
g24223,632,596
g24224,416,493
g24225,543,466
g24226,5,8
g24227,780,699
g24228,4653,4989
g24229,1,3
g24230,51,42
g24231,0,0
g24232,423,374
g24233,489,480
g24234,25,4
g24235,1,0
g24236,213,229
g24237,15,19
g24238,172,206
g24239,570,534
g24240,148,124
g24241,667,598
g24242,1184,1313
g24243,37,37
g24244,183,188
g24245,4,6
g24246,1,0
g24247,277,312
g24248,0,0
g24249,296,239
g24250,676,729
g24251,63,60
g24252,1,0
g24253,1,0
g24254,65,80
g24255,0,0
g24256,0,0
g24257,0,0
g24258,0,0
g24259,0,0
g24260,0,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,1
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,576,602
g24277,6,8
g24278,1,0
g24279,0,0
g24280,0,0
g24281,0,0
g24282,0,0
g24283,0,0
g24284,0,0
g24285,1,0
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,0
g24292,0,0
g24293,0,0
g24294,120,147
g24295,1423,1574
g24296,393,401
g24297,3322,3528
g24298,221,209
g24299,28,29
g24300,230,222
g24301,1149,1019
g24302,560,503
g24303,36,30
g24304,663,798
g24305,0,0
g24306,76,92
g24307,61,68
g24308,624,1028
g24309,1104,1194
g24310,5542,5829
g24311,944,982
g24312,475,388
g24313,313,328
g24314,11,12
g24315,0,0
g24316,7,4
g24317,0,0
g24318,6,3
g24319,230,210
g24320,921,1322
g24321,474,497
g24322,1777,1844
g24323,75,95
g24324,263,303
g24325,1171,1175
g24326,224,176
g24327,396,441
g24328,618,616
g24329,307,286
g24330,588,660
g24331,1553,1992
g24332,1915,2029
g24333,25,31
g24334,328,332
g24335,1756,1880
g24336,3,8
g24337,487,417
g24338,25,33
g24339,1262,1405
g24340,532,625
g24341,550,517
g24342,1,3
g24343,1,0
g24344,3223,3743
g24345,1622,1847
g24346,423,387
g24347,912,868
g24348,658,925
g24349,17,19
g24350,374,399
g24351,1625,1812
g24352,200,184
g24353,40,27
g24354,93,125
g24355,85,92
g24356,40,42
g24357,9,10
g24358,4,1
g24359,1417,1479
g24360,5,6
g24361,174,201
g24362,75,71
g24363,428,368
g24364,7,7
g24365,159,23
g24366,637,512
g24367,247,271
g24368,215,186
g24369,3,4
g24370,0,1
g24371,193,202
g24372,98,94
g24373,288,291
g24374,3,3
g24375,1836,1758
g24376,33,26
g24377,611,522
g24378,185,196
g24379,152,57
g24380,0,0
g24381,880,815
g24382,2,0
g24383,2,0
g24384,1,2
g24385,222,263
g24386,3333,2972
g24387,197,191
g24388,15,27
g24389,41,40
g24390,0,0
g24391,2,1
g24392,470,344
g24393,431,386
g24394,1681,1518
g24395,1224,1331
g24396,540,569
g24397,94,98
g24398,62,75
g24399,1,0
g24400,136,154
g24401,55,71
g24402,669,689
g24403,1993,408
g24404,84,61
g24405,656,751
g24406,1,0
g24407,372,474
g24408,4786,4142
g24409,4,6
g24410,0,0
g24411,262,283
g24412,689,767
g24413,1,3
g24414,546,746
g24415,1244,1697
g24416,3,3
g24417,0,0
g24418,20,23
g24419,621,529
g24420,1376,1372
g24421,3,0
g24422,0,0
g24423,92,66
g24424,3,17
g24425,381,374
g24426,73,61
g24427,480,326
g24428,147,115
g24429,442,394
g24430,975,1080
g24431,231,245
g24432,198,199
g24433,0,3
g24434,0,0
g24435,3175,3227
g24436,1,1
g24437,39,49
g24438,273,251
g24439,192,175
g24440,2,1
g24441,1,4
g24442,3,4
g24443,0,0
g24444,0,0
g24445,0,0
g24446,0,0
g24447,0,0
g24448,0,0
g24449,0,0
g24450,0,0
g24451,0,0
g24452,1,0
g24453,0,0
g24454,0,0
g24455,1,0
g24456,0,0
g24457,0,0
g24458,325,288
g24459,2848,3024
g24460,1100,1233
g24461,280,314
g24462,86,103
g24463,169,169
g24464,319,385
g24465,1,3
g24466,148,187
g24467,1,0
g24468,384,462
g24469,5,6
g24470,289,327
g24471,462,465
g24472,44,51
g24473,38,59
g24474,29,15
g24475,221,180
g24476,1394,1261
g24477,6,6
g24478,0,0
g24479,0,0
g24480,0,0
g24481,0,0
g24482,0,0
g24483,0,0
g24484,0,0
g24485,0,0
g24486,0,0
g24487,1,0
g24488,0,0
g24489,0,0
g24490,0,0
g24491,0,0
g24492,0,0
g24493,0,0
g24494,0,1
g24495,3,2
g24496,0,1
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,0
g24501,1,0
g24502,0,1
g24503,0,0
g24504,0,0
g24505,0,1
g24506,0,0
g24507,0,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,0,0
g24519,0,0
g24520,0,0
g24521,774,880
g24522,4,1
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,0
g24528,0,0
g24529,0,0
g24530,0,0
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,1
g24539,0,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,0,1
g24550,0,0
g24551,0,0
g24552,2741,2555
g24553,1,0
g24554,0,0
g24555,0,0
g24556,0,0
g24557,0,0
g24558,0,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,0,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,0
g24570,0,0
g24571,0,1
g24572,0,0
g24573,0,0
g24574,1,0
g24575,0,0
g24576,0,0
g24577,0,0
g24578,0,0
g24579,1,0
g24580,0,0
g24581,166,158
g24582,361,392
g24583,151,134
g24584,14,9
g24585,1,2
g24586,612,812
g24587,523,1088
g24588,2614,4234
g24589,5,4
g24590,5,4
g24591,9,11
g24592,0,1
g24593,4,0
g24594,5,4
g24595,170,159
g24596,0,0
g24597,22,30
g24598,19,43
g24599,0,2
g24600,0,2
g24601,433,532
g24602,0,2
g24603,476,708
g24604,0,0
g24605,783,860
g24606,5,2
g24607,1,6
g24608,272,295
g24609,29,25
g24610,2864,3156
g24611,35,27
g24612,740,1180
g24613,435,385
g24614,1025,884
g24615,4,4
g24616,5361,5845
g24617,529,892
g24618,0,0
g24619,1,0
g24620,1514,1892
g24621,220,271
g24622,69,63
g24623,69,63
g24624,163,195
g24625,19,16
g24626,1217,1215
g24627,473,541
g24628,0,0
g24629,4,1
g24630,174,145
g24631,32,36
g24632,249,256
g24633,143,121
g24634,420,496
g24635,3635,3742
g24636,553,487
g24637,541,665
g24638,2,1
g24639,1813,2098
g24640,157,140
g24641,380,379
g24642,1225,1075
g24643,142,126
g24644,2,1
g24645,0,5
g24646,83,74
g24647,629,815
g24648,8,9
g24649,1549,1742
g24650,2,3
g24651,1292,1199
g24652,221,264
g24653,2601,2953
g24654,552,477
g24655,11,7
g24656,6,3
g24657,1174,1626
g24658,4,15
g24659,1298,1438
g24660,4,1
g24661,0,1
g24662,1,1
g24663,820,1082
g24664,142,161
g24665,3,2
g24666,1,1
g24667,69,67
g24668,36,12
g24669,579,662
g24670,7,10
g24671,5,3
g24672,31,30
g24673,19,30
g24674,466,580
g24675,376,263
g24676,6,4
g24677,0,0
g24678,2,2
g24679,792,773
g24680,161,204
g24681,815,1025
g24682,536,638
g24683,527,594
g24684,308,281
g24685,1474,1681
g24686,288,270
g24687,2601,2481
g24688,509,610
g24689,9,11
g24690,0,0
g24691,0,0
g24692,0,0
g24693,0,1
g24694,404,448
g24695,231,253
g24696,2,1
g24697,2,2
g24698,1,2
g24699,430,438
g24700,79,71
g24701,20,31
g24702,120,172
g24703,0,0
g24704,0,1
g24705,476,428
g24706,724,633
g24707,71,51
g24708,54,68
g24709,104,149
g24710,2,0
g24711,0,0
g24712,469,477
g24713,535,573
g24714,4,4
g24715,0,0
g24716,2,1
g24717,0,0
g24718,49,50
g24719,1737,2167
g24720,150,190
g24721,21,17
g24722,88,86
g24723,192,148
g24724,4,6
g24725,0,0
g24726,27,33
g24727,1314,863
g24728,1334,869
g24729,348,229
g24730,296,295
g24731,14,21
g24732,889,641
g24733,588,661
g24734,44,44
g24735,183,212
g24736,608,814
g24737,128,111
g24738,90,82
g24739,575,587
g24740,839,729
g24741,330,376
g24742,50,41
g24743,0,0
g24744,0,0
g24745,0,0
g24746,0,0
g24747,4,2
g24748,10,10
g24749,1,2
g24750,307,375
g24751,20,21
g24752,0,0
g24753,219,181
g24754,4,3
g24755,4146,4000
g24756,402,458
g24757,1,0
g24758,8,3
g24759,0,0
g24760,635,630
g24761,0,0
g24762,566,690
g24763,630,566
g24764,5,7
g24765,1271,1385
g24766,1077,1130
g24767,3155,2518
g24768,1122,1099
g24769,3,6
g24770,48,61
g24771,523,457
g24772,16,8
g24773,273,233
g24774,7,4
g24775,0,0
g24776,0,0
g24777,20,20
g24778,414,391
g24779,8,9
g24780,41,52
g24781,976,753
g24782,131,146
g24783,21,15
g24784,127,155
g24785,662,531
g24786,3722,4288
g24787,602,741
g24788,120,146
g24789,31,62
g24790,1310,1101
g24791,11,14
g24792,1,3
g24793,1,9
g24794,258,325
g24795,371,350
g24796,96,98
g24797,9,20
g24798,271,258
g24799,1,2
g24800,584,715
g24801,7,10
g24802,2,3
g24803,818,717
g24804,75,67
g24805,1628,1575
g24806,707,910
g24807,952,1122
g24808,142,167
g24809,7,5
g24810,949,910
g24811,324,325
g24812,460,404
g24813,126,119
g24814,804,871
g24815,18,34
g24816,1468,1597
g24817,11,7
g24818,104,116
g24819,1259,1122
g24820,85,77
g24821,265,270
g24822,0,0
g24823,7,6
g24824,310,307
g24825,1,3
g24826,160,167
g24827,240,258
g24828,5,5
g24829,813,685
g24830,469,422
g24831,450,413
g24832,875,986
g24833,105,162
g24834,1,1
g24835,1,5
g24836,339,380
g24837,801,953
g24838,0,0
g24839,1,0
g24840,187,219
g24841,744,760
g24842,51,56
g24843,483,432
g24844,106,92
g24845,274,237
g24846,1,2
g24847,0,1
g24848,19,31
g24849,1697,1619
g24850,36,14
g24851,3,1
g24852,358,481
g24853,153,184
g24854,892,1047
g24855,1,1
g24856,0,0
g24857,0,0
g24858,124,143
g24859,473,565
g24860,1269,1310
g24861,36,28
g24862,8,8
g24863,1803,2008
g24864,2,0
g24865,584,681
g24866,93,141
g24867,1991,1997
g24868,50,57
g24869,137,146
g24870,1,0
g24871,781,772
g24872,174,196
g24873,2,0
g24874,231,341
g24875,7771,8734
g24876,23,22
g24877,56,60
g24878,133,126
g24879,2041,2335
g24880,86,64
g24881,16,29
g24882,23,29
g24883,1,1
g24884,1647,1836
g24885,4,5
g24886,251,250
g24887,23,16
g24888,30,28
g24889,1,0
g24890,1574,1512
g24891,0,3
g24892,1,0
g24893,0,0
g24894,0,1
g24895,7,3
g24896,1200,1516
g24897,8142,7924
g24898,1071,1163
g24899,576,739
g24900,1047,1107
g24901,282,287
g24902,27,15
g24903,0,2
g24904,0,1
g24905,0,0
g24906,2383,2359
g24907,119,117
g24908,147,201
g24909,96,189
g24910,3074,3283
g24911,479,509
g24912,52,59
g24913,63,48
g24914,666,860
g24915,4,3
g24916,399,428
g24917,87,64
g24918,5,6
g24919,663,690
g24920,853,945
g24921,193,199
g24922,0,0
g24923,0,0
g24924,0,0
g24925,101,99
g24926,528,534
g24927,16484,16949
g24928,3985,3709
g24929,14,12
g24930,173,178
g24931,935,804
g24932,18,38
g24933,634,519
g24934,473,523
g24935,168,159
g24936,1395,1473
g24937,374,405
g24938,4,9
g24939,633,666
g24940,1151,1195
g24941,1658,1827
g24942,1391,1582
g24943,11,10
g24944,1,3
g24945,47,61
g24946,51,40
g24947,631,555
g24948,360,336
g24949,6,7
g24950,39,22
g24951,107,82
g24952,1,0
g24953,146,137
g24954,987,899
g24955,11,7
g24956,0,0
g24957,302,317
g24958,309,291
g24959,0,0
g24960,62,65
g24961,314,280
g24962,317,438
g24963,546,550
g24964,1551,1348
g24965,476,623
g24966,3473,3131
g24967,2398,2229
g24968,1442,1363
g24969,406,292
g24970,14,15
g24971,3573,4069
g24972,279,245
g24973,659,752
g24974,1088,1546
g24975,218,266
g24976,6,3
g24977,28,19
g24978,1027,1061
g24979,35,73
g24980,409,281
g24981,163,187
g24982,5695,4172
g24983,1,1
g24984,1791,1788
g24985,1,0
g24986,2,1
g24987,1,1
g24988,3,3
g24989,713,664
g24990,1,0
g24991,2,0
g24992,251,392
g24993,37,66
g24994,219,325
g24995,52,60
g24996,415,402
g24997,12941,13792
g24998,14,12
g24999,136,186
g25000,3,2
g25001,0,1
g25002,1033,962
g25003,375,285
g25004,1,2
g25005,97,93
g25006,535,650
g25007,934,943
g25008,754,962
g25009,1800,2088
g25010,841,977
g25011,841,973
g25012,143,141
g25013,2,1
g25014,21,19
g25015,20,25
g25016,2502,2340
g25017,408,378
g25018,597,584
g25019,3397,3982
g25020,0,0
g25021,1143,1233
g25022,2,0
g25023,261,337
g25024,237,269
g25025,2,3
g25026,672,907
g25027,26753,28248
g25028,477,549
g25029,3389,3407
g25030,95,109
g25031,156,166
g25032,15,17
g25033,43,29
g25034,247,308
g25035,146,165
g25036,107,84
g25037,286,297
g25038,1,1
g25039,429,348
g25040,0,1
g25041,65,57
g25042,9,2
g25043,1,0
g25044,2,0
g25045,291,298
g25046,1436,1393
g25047,1418,1642
g25048,24,8
g25049,31,49
g25050,155,199
g25051,0,0
g25052,803,844
g25053,9,4
g25054,712,676
g25055,2,5
g25056,2004,1949
g25057,412,334
g25058,139,127
g25059,3,6
g25060,38,22
g25061,10,6
g25062,0,0
g25063,1,2
g25064,577,746
g25065,4,2
g25066,0,1
g25067,45,39
g25068,5,0
g25069,633,860
g25070,17,17
g25071,1001,913
g25072,659,545
g25073,936,863
g25074,0,0
g25075,374,341
g25076,406,454
g25077,84462,80387
g25078,48,43
g25079,637,635
g25080,13,12
g25081,4,3
g25082,2,0
g25083,0,0
g25084,0,0
g25085,46,70
g25086,1,0
g25087,4,0
g25088,3,5
g25089,77,72
g25090,403,349
g25091,30039,28826
g25092,10596,10522
g25093,193,227
g25094,1962,2404
g25095,4,1
g25096,9690,10376
g25097,746,551
g25098,692,508
g25099,1066,988
g25100,219,217
g25101,20,23
g25102,9,4
g25103,466,530
g25104,2222,2281
g25105,570,640
g25106,0,1
g25107,28,17
g25108,21,10
g25109,5,9
g25110,97,100
g25111,3300,3784
g25112,627,689
g25113,222,277
g25114,676,708
g25115,0,0
g25116,2981,3562
g25117,562,596
g25118,273,264
g25119,1,0
g25120,1425,1771
g25121,1056,1225
g25122,48,49
g25123,752,822
g25124,46,47
g25125,1072,1207
g25126,503,576
g25127,9,18
g25128,145,167
g25129,15,14
g25130,234,259
g25131,210,216
g25132,1,0
g25133,376,366
g25134,0,0
g25135,2,2
g25136,345,395
g25137,512,649
g25138,1363,1548
g25139,477,492
g25140,2815,2656
g25141,609,559
g25142,210,196
g25143,2,4
g25144,8,10
g25145,6,9
g25146,1,2
g25147,0,0
g25148,19,10
g25149,16,11
g25150,0,0
g25151,1,1
g25152,0,0
g25153,0,0
g25154,3,0
g25155,18,15
g25156,1,2
g25157,840,868
g25158,0,0
g25159,0,0
g25160,0,0
g25161,65,112
g25162,532,529
g25163,162,146
g25164,339,465
g25165,1310,1342
g25166,3,6
g25167,506,558
g25168,73,69
g25169,0,0
g25170,58,53
g25171,6,3
g25172,0,1
g25173,90,110
g25174,139,137
g25175,747,759
g25176,0,0
g25177,0,0
g25178,686,659
g25179,280,367
g25180,623,736
g25181,2043,1972
g25182,29,4
g25183,13,15
g25184,44,33
g25185,9,5
g25186,33,32
g25187,953,915
g25188,77,72
g25189,423,523
g25190,155,164
g25191,660,631
g25192,1100,1157
g25193,11,16
g25194,359,293
g25195,373,436
g25196,507,543
g25197,11,17
g25198,4,5
g25199,242,316
g25200,72,48
g25201,12,12
g25202,15,15
g25203,434,409
g25204,0,0
g25205,29,43
g25206,86,86
g25207,276,265
g25208,262,288
g25209,265,290
g25210,5,2
g25211,3822,3741
g25212,387,285
g25213,2,1
g25214,0,0
g25215,0,0
g25216,0,0
g25217,0,0
g25218,3,5
g25219,3,0
g25220,141,124
g25221,0,1
g25222,154,207
g25223,0,0
g25224,143,140
g25225,81,102
g25226,259,295
g25227,3,5
g25228,1,3
g25229,646,705
g25230,297,292
g25231,1,0
g25232,381,470
g25233,0,0
g25234,1,0
g25235,0,0
g25236,382,487
g25237,402,440
g25238,47,22
g25239,1953,1955
g25240,501,470
g25241,482,541
g25242,1075,1276
g25243,0,1
g25244,45,58
g25245,0,0
g25246,170,214
g25247,341,317
g25248,276,249
g25249,1616,1334
g25250,6,2
g25251,2222,2438
g25252,150,181
g25253,65,130
g25254,10,35
