,het_E14.5_f5,het_E14.5_f4
g15486,27,22
g15487,4,3
g15488,1101,1416
g15489,786,907
g15490,36,41
g15491,3,3
g15492,3,7
g15493,3,11
g15494,0,0
g15495,0,0
g15496,0,1
g15497,7,5
g15498,44,46
g15499,365,490
g15500,259,350
g15501,201,239
g15502,69,77
g15503,0,0
g15504,30,62
g15505,41,57
g15506,0,1
g15507,163,257
g15508,0,0
g15509,2,0
g15510,2,1
g15511,0,0
g15512,139,141
g15513,147,173
g15514,816,925
g15515,22,44
g15516,240,221
g15517,0,1
g15518,14,3
g15519,1185,1634
g15520,832,924
g15521,253,243
g15522,0,1
g15523,68,76
g15524,0,0
g15525,271,327
g15526,613,830
g15527,136,239
g15528,42,25
g15529,1,0
g15530,149,141
g15531,188,212
g15532,56,63
g15533,712,768
g15534,7,9
g15535,2045,2284
g15536,31,63
g15537,264,384
g15538,84,98
g15539,269,283
g15540,77,72
g15541,167,226
g15542,1274,1677
g15543,26,27
g15544,2,3
g15545,13,13
g15546,269,268
g15547,497,560
g15548,1691,2303
g15549,29,54
g15550,1,3
g15551,476,470
g15552,660,838
g15553,88,115
g15554,418,749
g15555,11,46
g15556,465,497
g15557,1075,987
g15558,41,50
g15559,224,206
g15560,6,4
g15561,1518,1712
g15562,8,13
g15563,1071,1609
g15564,2,1
g15565,13,6
g15566,747,810
g15567,494,581
g15568,259,398
g15569,357,485
g15570,0,0
g15571,0,0
g15572,0,0
g15573,0,0
g15574,0,0
g15575,0,0
g15576,0,0
g15577,0,0
g15578,0,0
g15579,0,0
g15580,0,0
g15581,37,62
g15582,433,576
g15583,8,4
g15584,8910,10462
g15585,71,121
g15586,379,381
g15587,31,51
g15588,139,179
g15589,1091,1113
g15590,264,353
g15591,1444,1340
g15592,114,95
g15593,202,191
g15594,408,475
g15595,238,242
g15596,96,105
g15597,187,191
g15598,236,233
g15599,740,785
g15600,313,382
g15601,1154,1349
g15602,66,47
g15603,357,361
g15604,20,21
g15605,0,4
g15606,47,93
g15607,22,48
g15608,257,328
g15609,0,3
g15610,47,122
g15611,128,80
g15612,1463,2370
g15613,1,0
g15614,54,84
g15615,64,63
g15616,137,193
g15617,3237,3654
g15618,23,24
g15619,17,21
g15620,0,0
g15621,0,1
g15622,86,90
g15623,856,1069
g15624,1703,1963
g15625,45,55
g15626,176,165
g15627,6,12
g15628,659,700
g15629,0,1
g15630,0,0
g15631,168,188
g15632,1869,2455
g15633,593,696
g15634,23,27
g15635,0,0
g15636,0,0
g15637,139,138
g15638,140,138
g15639,234,311
g15640,306,356
g15641,269,270
g15642,1428,1482
g15643,295,255
g15644,301,358
g15645,352,436
g15646,12,21
g15647,177,252
g15648,0,0
g15649,183,336
g15650,0,0
g15651,0,0
g15652,86,101
g15653,47,82
g15654,195,133
g15655,2,1
g15656,914,1181
g15657,1767,2508
g15658,22,35
g15659,166,294
g15660,484,583
g15661,1,0
g15662,0,0
g15663,2,2
g15664,1,0
g15665,0,1
g15666,567,599
g15667,24,54
g15668,88,128
g15669,26,32
g15670,726,1033
g15671,51,47
g15672,0,2
g15673,0,0
g15674,1,0
g15675,147,128
g15676,77,170
g15677,0,0
g15678,870,1120
g15679,27,38
g15680,3,1
g15681,1,1
g15682,1,3
g15683,168,211
g15684,1,13
g15685,130,173
g15686,199,132
g15687,24,32
g15688,1094,1031
g15689,751,703
g15690,1,3
g15691,1117,1375
g15692,181,277
g15693,1021,1143
g15694,222,153
g15695,1008,870
g15696,17,35
g15697,7,17
g15698,514,361
g15699,1611,1797
g15700,275,331
g15701,1217,830
g15702,0,0
g15703,615,750
g15704,261,330
g15705,631,739
g15706,566,731
g15707,248,277
g15708,255,284
g15709,0,3
g15710,278,319
g15711,1602,1757
g15712,278,394
g15713,10,12
g15714,0,0
g15715,24,21
g15716,1354,1165
g15717,37,32
g15718,8,9
g15719,7,4
g15720,347,436
g15721,151,184
g15722,1672,1970
g15723,145,165
g15724,1,0
g15725,700,702
g15726,0,1
g15727,166,190
g15728,1,1
g15729,0,0
g15730,14,23
g15731,0,0
g15732,837,1226
g15733,311,446
g15734,0,0
g15735,98,77
g15736,49,72
g15737,5,18
g15738,174,216
g15739,164,195
g15740,92,82
g15741,1,0
g15742,16,22
g15743,76,100
g15744,148,170
g15745,0,0
g15746,0,0
g15747,19,50
g15748,136,717
g15749,0,7
g15750,22,36
g15751,1,0
g15752,0,0
g15753,854,1194
g15754,694,820
g15755,677,857
g15756,0,1
g15757,2,0
g15758,677,1010
g15759,738,982
g15760,0,0
g15761,2,1
g15762,0,0
g15763,1359,1675
g15764,352,320
g15765,785,898
g15766,2,2
g15767,81,76
g15768,18,32
g15769,0,0
g15770,17,22
g15771,128,109
g15772,315,461
g15773,1455,1752
g15774,8,23
g15775,0,1
g15776,0,0
g15777,652,764
g15778,3,6
g15779,864,1054
g15780,1506,1944
g15781,1583,2005
g15782,33,32
g15783,11,15
g15784,0,0
g15785,0,0
g15786,0,0
g15787,1,0
g15788,0,0
g15789,50,0
g15790,24,23
g15791,189,197
g15792,838,786
g15793,224,263
g15794,768,833
g15795,23,13
g15796,937,1158
g15797,7,8
g15798,335,358
g15799,195,249
g15800,220,196
g15801,1,0
g15802,31,17
g15803,27,25
g15804,30,21
g15805,0,1
g15806,464,473
g15807,141,168
g15808,51,71
g15809,125,134
g15810,362,387
g15811,0,0
g15812,3,2
g15813,3,0
g15814,3,0
g15815,1692,2298
g15816,302,535
g15817,1884,2246
g15818,23,52
g15819,16,50
g15820,0,0
g15821,2,3
g15822,143,196
g15823,14,9
g15824,0,2
g15825,119,160
g15826,25,16
g15827,340,391
g15828,4450,5404
g15829,326,317
g15830,392,444
g15831,1076,1436
g15832,1469,1732
g15833,62,81
g15834,2,6
g15835,766,849
g15836,53,62
g15837,359,393
g15838,4,5
g15839,3,0
g15840,4,2
g15841,2,2
g15842,16,13
g15843,566,702
g15844,2,6
g15845,9,12
g15846,444,490
g15847,90,135
g15848,15,15
g15849,2,3
g15850,186,180
g15851,205,191
g15852,9,24
g15853,1,0
g15854,172,189
g15855,4,4
g15856,0,0
g15857,21,37
g15858,354,622
g15859,32,54
g15860,1271,1690
g15861,6,3
g15862,69,70
g15863,52,66
g15864,253,351
g15865,2493,2540
g15866,508,720
g15867,375,627
g15868,0,1
g15869,70,56
g15870,0,1
g15871,1509,1467
g15872,0,0
g15873,0,0
g15874,0,1
g15875,0,1
g15876,0,1
g15877,206,277
g15878,434,380
g15879,0,0
g15880,248,266
g15881,7,7
g15882,1942,2398
g15883,9,10
g15884,663,619
g15885,255,300
g15886,21,27
g15887,43,29
g15888,822,573
g15889,1614,2037
g15890,0,0
g15891,441,582
g15892,10,32
g15893,282,361
g15894,0,0
g15895,1470,1911
g15896,687,816
g15897,337,280
g15898,5,6
g15899,55,70
g15900,0,0
g15901,1880,2477
g15902,3,2
g15903,774,990
g15904,371,558
g15905,1862,2267
g15906,11,5
g15907,44,26
g15908,0,0
g15909,0,0
g15910,0,0
g15911,153,217
g15912,5,5
g15913,239,212
g15914,90,110
g15915,15,3
g15916,1,0
g15917,638,784
g15918,410,496
g15919,781,931
g15920,350,344
g15921,79,59
g15922,457,344
g15923,3,1
g15924,1586,1764
g15925,251,320
g15926,71,110
g15927,79,93
g15928,5,10
g15929,433,667
g15930,9,9
g15931,9,23
g15932,155,210
g15933,214,279
g15934,81,101
g15935,521,618
g15936,70,66
g15937,0,0
g15938,1502,1958
g15939,218,100
g15940,1,1
g15941,427,514
g15942,722,757
g15943,17,51
g15944,74,165
g15945,957,1054
g15946,56,131
g15947,267,312
g15948,384,487
g15949,150,205
g15950,134,134
g15951,8,8
g15952,1128,1371
g15953,2,1
g15954,1030,1057
g15955,116,156
g15956,685,820
g15957,2,0
g15958,5,0
g15959,0,1
g15960,45,64
g15961,135,191
g15962,94,136
g15963,9,13
g15964,210,322
g15965,53,73
g15966,435,453
g15967,57,96
g15968,2508,2854
g15969,105,146
g15970,671,904
g15971,195,244
g15972,111,287
g15973,474,504
g15974,78,102
g15975,227,249
g15976,17,13
g15977,33,34
g15978,5,0
g15979,392,457
g15980,0,0
g15981,187,457
g15982,381,459
g15983,0,0
g15984,1324,1369
g15985,0,0
g15986,1184,1372
g15987,32,42
g15988,30,51
g15989,331,388
g15990,40,54
g15991,0,2
g15992,1127,1309
g15993,2546,3290
g15994,187,254
g15995,302,428
g15996,845,1064
g15997,91,89
g15998,727,996
g15999,5,2
g16000,0,1
g16001,91,100
g16002,147,227
g16003,735,673
g16004,422,593
g16005,546,1076
g16006,9,10
g16007,0,1
g16008,608,718
g16009,1076,1384
g16010,319,411
g16011,203,263
g16012,7,10
g16013,0,0
g16014,62,88
g16015,2740,3227
g16016,0,0
g16017,0,0
g16018,103,94
g16019,2,6
g16020,237,415
g16021,3,14
g16022,154,325
g16023,0,2
g16024,1,2
g16025,14,34
g16026,0,1
g16027,1054,1299
g16028,242,227
g16029,1071,1146
g16030,81,63
g16031,245,355
g16032,0,0
g16033,5,15
g16034,0,0
g16035,257,337
g16036,26,33
g16037,506,714
g16038,11,19
g16039,1090,1330
g16040,946,908
g16041,0,1
g16042,5,1
g16043,1096,1425
g16044,561,754
g16045,1575,1633
g16046,3,4
g16047,3,1
g16048,285,196
g16049,682,722
g16050,1369,1415
g16051,787,757
g16052,779,820
g16053,565,656
g16054,331,364
g16055,145,189
g16056,250,329
g16057,43,63
g16058,6,16
g16059,28,37
g16060,84,176
g16061,9,11
g16062,221,378
g16063,165,221
g16064,222,237
g16065,532,699
g16066,3,2
g16067,487,540
g16068,179,214
g16069,560,515
g16070,76,93
g16071,0,0
g16072,0,0
g16073,0,0
g16074,0,0
g16075,0,0
g16076,0,0
g16077,0,0
g16078,0,0
g16079,0,0
g16080,0,0
g16081,0,0
g16082,0,0
g16083,0,0
g16084,0,0
g16085,0,0
g16086,0,0
g16087,0,0
g16088,0,0
g16089,0,0
g16090,0,0
g16091,0,0
g16092,0,0
g16093,0,0
g16094,0,0
g16095,0,0
g16096,0,0
g16097,0,0
g16098,0,0
g16099,0,0
g16100,0,0
g16101,0,0
g16102,0,0
g16103,0,0
g16104,0,0
g16105,0,0
g16106,0,0
g16107,0,0
g16108,0,0
g16109,1,0
g16110,6,17
g16111,140,376
g16112,267,404
g16113,2,7
g16114,237,251
g16115,955,1089
g16116,174,200
g16117,333,394
g16118,586,708
g16119,324,415
g16120,410,799
g16121,16,13
g16122,651,1052
g16123,5,7
g16124,569,674
g16125,29,36
g16126,0,0
g16127,40681,43484
g16128,174,192
g16129,180,194
g16130,23,15
g16131,35,22
g16132,5933,7369
g16133,3357,3947
g16134,445,594
g16135,375,414
g16136,761,794
g16137,112,117
g16138,715,708
g16139,14,12
g16140,73,122
g16141,3,0
g16142,140,203
g16143,0,4
g16144,0,1
g16145,9,6
g16146,6,3
g16147,1,0
g16148,0,0
g16149,0,0
g16150,0,0
g16151,1,0
g16152,0,0
g16153,999,905
g16154,1025,1335
g16155,15,15
g16156,1963,2582
g16157,466,570
g16158,22,35
g16159,1182,1425
g16160,2,3
g16161,416,478
g16162,7,2
g16163,3,6
g16164,0,0
g16165,0,8
g16166,489,473
g16167,157,158
g16168,499,688
g16169,5,12
g16170,214,218
g16171,591,580
g16172,137,143
g16173,168,199
g16174,2,4
g16175,94,120
g16176,199,236
g16177,582,665
g16178,964,1038
g16179,128,159
g16180,31,34
g16181,2,0
g16182,1,1
g16183,49,111
g16184,291,663
g16185,25,31
g16186,1,7
g16187,268,351
g16188,402,432
g16189,736,807
g16190,1276,1653
g16191,190,247
g16192,0,0
g16193,74,88
g16194,5,6
g16195,745,510
g16196,381,466
g16197,805,984
g16198,13,18
g16199,108,171
g16200,47,33
g16201,93,196
g16202,169,246
g16203,71,55
g16204,927,933
g16205,1481,1678
g16206,1099,1239
g16207,263,324
g16208,13,8
g16209,447,499
g16210,611,653
g16211,0,0
g16212,387,406
g16213,1,0
g16214,677,854
g16215,325,374
g16216,1028,1873
g16217,68,111
g16218,145,180
g16219,165,243
g16220,0,0
g16221,7,4
g16222,4,3
g16223,572,658
g16224,198,227
g16225,5,13
g16226,390,495
g16227,1545,1815
g16228,237,303
g16229,15,16
g16230,0,0
g16231,0,0
g16232,0,4
g16233,1496,1744
g16234,0,0
g16235,1,0
g16236,0,1
g16237,0,0
g16238,0,0
g16239,0,0
g16240,0,0
g16241,196,363
g16242,1892,2491
g16243,0,0
g16244,51,49
g16245,607,624
g16246,206,201
g16247,455,715
g16248,198,218
g16249,2,4
g16250,0,1
g16251,67,82
g16252,1999,2334
g16253,22,21
g16254,0,0
g16255,3171,4377
g16256,0,0
g16257,372,321
g16258,2,2
g16259,5,5
g16260,1658,2233
g16261,318,321
g16262,389,468
g16263,739,850
g16264,1,1
g16265,149,242
g16266,156,124
g16267,0,2
g16268,194,290
g16269,0,0
g16270,0,1
g16271,248,342
g16272,25,14
g16273,1144,1288
g16274,10,10
g16275,1148,1263
g16276,0,0
g16277,1002,1007
g16278,319,402
g16279,1739,1382
g16280,3,1
g16281,4,6
g16282,1826,2085
g16283,42,47
g16284,210,198
g16285,180,157
g16286,290,414
g16287,1,2
g16288,890,1123
g16289,113,113
g16290,2329,2867
g16291,295,391
g16292,289,435
g16293,300,374
g16294,627,737
g16295,13,18
g16296,0,0
g16297,0,0
g16298,0,0
g16299,0,0
g16300,0,0
g16301,0,0
g16302,0,0
g16303,0,0
g16304,0,0
g16305,0,0
g16306,0,0
g16307,0,0
g16308,0,0
g16309,0,0
g16310,0,0
g16311,0,0
g16312,0,0
g16313,0,2
g16314,0,0
g16315,1,0
g16316,0,0
g16317,0,2
g16318,0,0
g16319,281,367
g16320,186,204
g16321,734,897
g16322,563,579
g16323,193,210
g16324,508,469
g16325,4,4
g16326,14,21
g16327,89,96
g16328,40,48
g16329,430,426
g16330,274,277
g16331,4,8
g16332,218,300
g16333,550,581
g16334,0,3
g16335,8,51
g16336,1511,1368
g16337,0,1
g16338,8,12
g16339,1,0
g16340,1,0
g16341,181,177
g16342,5,5
g16343,144,162
g16344,383,538
g16345,175,232
g16346,117,112
g16347,0,0
g16348,0,1
g16349,9,7
g16350,0,0
g16351,4475,5003
g16352,3,6
g16353,360,309
g16354,384,527
g16355,715,1065
g16356,60,65
g16357,404,617
g16358,1042,1085
g16359,462,577
g16360,1158,1387
g16361,140,159
g16362,0,2
g16363,0,0
g16364,0,0
g16365,0,0
g16366,0,0
g16367,0,0
g16368,0,0
g16369,0,0
g16370,31,33
g16371,0,0
g16372,0,0
g16373,0,0
g16374,0,0
g16375,0,0
g16376,49,69
g16377,134,235
g16378,561,708
g16379,309,321
g16380,3751,4630
g16381,22,59
g16382,2,2
g16383,162,172
g16384,2575,2515
g16385,1,0
g16386,4954,4722
g16387,803,820
g16388,547,630
g16389,8,3
g16390,1423,1564
g16391,167,227
g16392,0,2
g16393,399,475
g16394,2058,2870
g16395,913,1205
g16396,111,123
g16397,823,976
g16398,651,736
g16399,119,138
g16400,20,22
g16401,1002,973
g16402,2,8
g16403,203,233
g16404,349,373
g16405,6,4
g16406,623,763
g16407,842,861
g16408,71,72
g16409,67,90
g16410,99,114
g16411,102,135
g16412,629,822
g16413,687,718
g16414,0,1
g16415,114,120
g16416,1,0
g16417,0,0
g16418,0,0
g16419,0,0
g16420,0,0
g16421,0,0
g16422,0,0
g16423,0,0
g16424,0,0
g16425,0,0
g16426,3151,4110
g16427,0,1
g16428,0,1
g16429,0,1
g16430,0,0
g16431,0,0
g16432,0,0
g16433,1,0
g16434,0,0
g16435,0,0
g16436,0,0
g16437,0,0
g16438,0,0
g16439,0,0
g16440,0,0
g16441,0,0
g16442,0,0
g16443,0,0
g16444,0,0
g16445,0,0
g16446,0,0
g16447,0,0
g16448,0,0
g16449,0,0
g16450,0,0
g16451,598,556
g16452,0,0
g16453,15,10
g16454,7,10
g16455,0,0
g16456,0,0
g16457,400,790
g16458,4,7
g16459,0,0
g16460,59,94
g16461,130,167
g16462,75,111
g16463,1152,1441
g16464,12,22
g16465,305,361
g16466,30,25
g16467,2,1
g16468,506,580
g16469,2,3
g16470,4,6
g16471,887,1039
g16472,0,0
g16473,842,781
g16474,1,0
g16475,49,71
g16476,14,41
g16477,273,499
g16478,0,0
g16479,1,0
g16480,0,1
g16481,1,1
g16482,139,180
g16483,30,44
g16484,0,0
g16485,0,0
g16486,102,114
g16487,26,48
g16488,2328,1886
g16489,2,5
g16490,197,262
g16491,1,2
g16492,116,163
g16493,473,514
g16494,11,12
g16495,295,282
g16496,17,10
g16497,0,1
g16498,486,585
g16499,2084,2396
g16500,39,32
g16501,0,0
g16502,171,174
g16503,8,14
g16504,91,120
g16505,146,195
g16506,65,87
g16507,47,60
g16508,642,736
g16509,431,385
g16510,2,0
g16511,802,633
g16512,464,417
g16513,1830,1876
g16514,20,48
g16515,0,1
g16516,7,4
g16517,242,219
g16518,399,870
g16519,534,629
g16520,356,378
g16521,0,0
g16522,1,0
g16523,0,0
g16524,0,0
g16525,0,1
g16526,392,461
g16527,157,294
g16528,12,32
g16529,1,0
g16530,2,4
g16531,0,1
g16532,118,146
g16533,876,796
g16534,136,127
g16535,0,0
g16536,0,0
g16537,125,176
g16538,1,0
g16539,1,1
g16540,4,12
g16541,159,206
g16542,1,1
g16543,0,1
g16544,6,15
g16545,149,231
g16546,1144,911
g16547,1,4
g16548,1731,1939
g16549,105,103
g16550,1,1
g16551,1200,1360
g16552,2,1
g16553,70,84
g16554,109,141
g16555,806,938
g16556,12,14
g16557,46,59
g16558,138,176
g16559,1124,1437
g16560,547,545
g16561,49,44
g16562,1,0
g16563,196,249
g16564,797,903
g16565,266,306
g16566,2,0
g16567,238,227
g16568,76,80
g16569,1,0
g16570,229,276
g16571,592,623
g16572,57,60
g16573,11,16
g16574,338,596
g16575,39,57
g16576,656,796
g16577,415,513
g16578,242,211
g16579,2,2
g16580,91,104
g16581,186,299
g16582,191,200
g16583,2,1
g16584,1845,2843
g16585,221,303
g16586,19,20
g16587,513,551
g16588,1477,1594
g16589,24,19
g16590,378,513
g16591,120,135
g16592,618,675
g16593,411,516
g16594,154,186
g16595,175,237
g16596,580,660
g16597,246,229
g16598,101,213
g16599,0,0
g16600,1211,1219
g16601,9,2
g16602,752,1016
g16603,7,12
g16604,811,1248
g16605,63,73
g16606,749,1036
g16607,0,0
g16608,5,5
g16609,58,73
g16610,786,1108
g16611,7,13
g16612,609,1270
g16613,9,15
g16614,286,366
g16615,233,227
g16616,11,5
g16617,2,1
g16618,1,3
g16619,3,7
g16620,2,8
g16621,5,8
g16622,2,3
g16623,0,0
g16624,1,4
g16625,4,2
g16626,6,9
g16627,1,0
g16628,0,4
g16629,1,0
g16630,144,120
g16631,4,4
g16632,32,31
g16633,27,57
g16634,0,0
g16635,753,999
g16636,418,357
g16637,76,94
g16638,47,46
g16639,15,42
g16640,0,0
g16641,0,0
g16642,0,1
g16643,0,0
g16644,0,0
g16645,0,0
g16646,0,5
g16647,1,0
g16648,0,0
g16649,13,12
g16650,399,319
g16651,2,4
g16652,79,79
g16653,119,140
g16654,414,430
g16655,0,0
g16656,5,8
g16657,79,92
g16658,217,207
g16659,14,17
g16660,885,1283
g16661,1341,1683
g16662,191,208
g16663,40,30
g16664,539,654
g16665,24,15
g16666,0,0
g16667,1,0
g16668,782,1001
g16669,1213,1423
g16670,110,128
g16671,116,128
g16672,593,702
g16673,86,106
g16674,31,41
g16675,2270,2735
g16676,3862,4379
g16677,13,17
g16678,911,1056
g16679,181,220
g16680,64,68
g16681,126,135
g16682,321,425
g16683,90,101
g16684,9,20
g16685,3,3
g16686,228,490
g16687,415,496
g16688,522,625
g16689,299,402
g16690,285,269
g16691,58,53
g16692,2,0
g16693,94,145
g16694,701,727
g16695,7,4
g16696,16,14
g16697,620,643
g16698,1,5
g16699,238,312
g16700,22,32
g16701,703,868
g16702,11,8
g16703,1198,1488
g16704,427,513
g16705,0,0
g16706,234,268
g16707,107,146
g16708,876,1208
g16709,626,990
g16710,183,205
g16711,549,554
g16712,29,29
g16713,288,326
g16714,1498,1773
g16715,2238,2291
g16716,84,111
g16717,714,718
g16718,338,487
g16719,731,716
g16720,864,856
g16721,5,3
g16722,539,749
g16723,15,13
g16724,34,19
g16725,28,34
g16726,666,790
g16727,43,57
g16728,0,0
g16729,0,0
g16730,0,0
g16731,0,0
g16732,0,0
g16733,0,0
g16734,0,0
g16735,0,0
g16736,0,0
g16737,0,0
g16738,0,0
g16739,1,1
g16740,0,0
g16741,0,1
g16742,0,0
g16743,1640,1416
g16744,2,2
g16745,414,368
g16746,127,122
g16747,28,47
g16748,446,648
g16749,6,12
g16750,303,346
g16751,1427,1481
g16752,10,30
g16753,4631,5657
g16754,58,82
g16755,32,66
g16756,2,5
g16757,86,92
g16758,4,1
g16759,108,255
g16760,29,35
g16761,618,722
g16762,0,1
g16763,0,1
g16764,40,43
g16765,11,5
g16766,62,48
g16767,353,390
g16768,1,4
g16769,753,902
g16770,0,0
g16771,15,12
g16772,56,64
g16773,327,323
g16774,0,0
g16775,1,0
g16776,51,137
g16777,175,197
g16778,79,86
g16779,266,299
g16780,2514,3035
g16781,452,554
g16782,0,0
g16783,1248,1370
g16784,0,1
g16785,0,0
g16786,0,0
g16787,0,0
g16788,0,0
g16789,0,0
g16790,0,0
g16791,0,0
g16792,683,716
g16793,2085,2532
g16794,0,0
g16795,189,238
g16796,595,834
g16797,269,334
g16798,14,16
g16799,2,3
g16800,341,415
g16801,24,86
g16802,3,5
g16803,238,273
g16804,0,0
g16805,403,456
g16806,8,7
g16807,1,1
g16808,11039,14781
g16809,1081,1179
g16810,102,119
g16811,316,431
g16812,10,17
g16813,8,10
g16814,223,256
g16815,423,469
g16816,0,0
g16817,1,0
g16818,36,73
g16819,397,423
g16820,225,143
g16821,884,1026
g16822,1,1
g16823,390,470
g16824,1,1
g16825,337,395
g16826,186,241
g16827,234,275
g16828,124,218
g16829,30,79
g16830,1,5
g16831,540,548
g16832,206,195
g16833,82,127
g16834,801,1021
g16835,18,19
g16836,350,425
g16837,202,219
g16838,17,13
g16839,141,291
g16840,3,4
g16841,23,29
g16842,511,532
g16843,121,169
g16844,129,162
g16845,493,563
g16846,574,574
g16847,110,95
g16848,1567,1896
g16849,1341,1488
g16850,515,602
g16851,1734,2350
g16852,308,412
g16853,78,110
g16854,31,14
g16855,515,650
g16856,775,917
g16857,274,413
g16858,592,613
g16859,214,312
g16860,1194,1310
g16861,6,5
g16862,587,900
g16863,505,744
g16864,1781,2340
g16865,4456,4638
g16866,373,401
g16867,493,580
g16868,37,71
g16869,125,255
g16870,161,194
g16871,126,152
g16872,56,43
g16873,3,3
g16874,15,12
g16875,1,2
g16876,3,9
g16877,194,400
g16878,2,4
g16879,1,1
g16880,188,196
g16881,10,13
g16882,948,1052
g16883,22,24
g16884,337,365
g16885,127,145
g16886,159,182
g16887,1061,1164
g16888,2,9
g16889,297,445
g16890,60,39
g16891,83,198
g16892,818,1166
g16893,371,409
g16894,792,1030
g16895,272,300
g16896,174,210
g16897,2206,2634
g16898,46,50
g16899,182,244
g16900,44,87
g16901,548,823
g16902,1,0
g16903,1,0
g16904,3940,5465
g16905,136,117
g16906,51,82
g16907,25,27
g16908,1734,2103
g16909,396,436
g16910,52,56
g16911,200,241
g16912,232,355
g16913,2027,2073
g16914,422,407
g16915,58,65
g16916,1210,1454
g16917,257,226
g16918,2383,2510
g16919,1887,2204
g16920,0,5
g16921,2,3
g16922,13,17
g16923,686,914
g16924,3078,3611
g16925,350,466
g16926,2,7
g16927,175,180
g16928,0,0
g16929,743,602
g16930,63,106
g16931,379,529
g16932,694,795
g16933,617,929
g16934,2309,2307
g16935,10,10
g16936,1657,2097
g16937,367,290
g16938,1367,1123
g16939,187,193
g16940,159,186
g16941,882,868
g16942,9,7
g16943,130,126
g16944,1330,1527
g16945,11,29
g16946,0,2
g16947,1151,1249
g16948,2,3
g16949,439,499
g16950,11,13
g16951,245,264
g16952,1,5
g16953,269,268
g16954,6,6
g16955,15,23
g16956,17,15
g16957,5,15
g16958,234,328
g16959,202,233
g16960,481,489
g16961,107,128
g16962,85,99
g16963,131,152
g16964,304,243
g16965,172,160
g16966,83,48
g16967,1333,1918
g16968,1100,1480
g16969,30,27
g16970,977,1062
g16971,144,162
g16972,48,39
g16973,448,555
g16974,35,31
g16975,826,944
g16976,900,1290
g16977,260,271
g16978,6,4
g16979,707,550
g16980,826,719
g16981,3,7
g16982,5,10
g16983,65,78
g16984,111,67
g16985,401,510
g16986,525,635
g16987,376,315
g16988,12,3
g16989,40,36
g16990,77,134
g16991,59,36
g16992,935,1040
g16993,0,6
g16994,86,117
g16995,169,181
g16996,445,346
g16997,337,323
g16998,1,1
g16999,121,155
g17000,1455,1384
g17001,356,374
g17002,307,293
g17003,462,502
g17004,8,7
g17005,128,86
g17006,36,36
g17007,57,49
g17008,1137,979
g17009,351,438
g17010,1,0
g17011,2,0
g17012,24,20
g17013,115,133
g17014,63,78
g17015,62,130
g17016,389,547
g17017,61,108
g17018,9,9
g17019,113,73
g17020,253,232
g17021,0,1
g17022,469,760
g17023,87,170
g17024,56,56
g17025,784,963
g17026,632,542
g17027,274,426
g17028,295,321
g17029,1009,1421
g17030,24,18
g17031,440,655
g17032,1262,1264
g17033,377,492
g17034,92,133
g17035,52,36
g17036,1675,1871
g17037,1175,989
g17038,64,71
g17039,52,71
g17040,444,629
g17041,16,32
g17042,216,287
g17043,2,2
g17044,371,274
g17045,0,0
g17046,29,31
g17047,85,58
g17048,531,774
g17049,865,932
g17050,876,975
g17051,16,21
g17052,446,481
g17053,328,346
g17054,237,282
g17055,596,675
g17056,241,278
g17057,1203,1214
g17058,24,26
g17059,1429,1460
g17060,320,259
g17061,543,533
g17062,80,93
g17063,985,1402
g17064,1633,1892
g17065,171,150
g17066,3,10
g17067,6,5
g17068,1633,1421
g17069,1284,1764
g17070,0,0
g17071,0,3
g17072,1148,1555
g17073,242,286
g17074,321,348
g17075,349,371
g17076,193,283
g17077,79,120
g17078,363,421
g17079,3,3
g17080,300,289
g17081,4205,5048
g17082,0,0
g17083,0,3
g17084,1,0
g17085,3510,2955
g17086,1,1
g17087,1409,1626
g17088,311,447
g17089,68,85
g17090,171,202
g17091,784,836
g17092,4,5
g17093,1218,1360
g17094,2186,2580
g17095,44,131
g17096,25,38
g17097,2707,2840
g17098,889,1196
g17099,23,24
g17100,6,7
g17101,348,482
g17102,172,320
g17103,4,4
g17104,16,14
g17105,2,1
g17106,192,154
