,mut_E16.5_f4,mut_E16.5_f5
g23806,7,4
g23807,1,7
g23808,0,0
g23809,0,0
g23810,1733,1346
g23811,516,423
g23812,653,487
g23813,231,187
g23814,47,47
g23815,3,8
g23816,192,159
g23817,175,162
g23818,98,102
g23819,45,48
g23820,615,662
g23821,330,241
g23822,13,6
g23823,52,37
g23824,364,218
g23825,208,134
g23826,129,103
g23827,4,6
g23828,1,0
g23829,4,1
g23830,1573,1166
g23831,367,305
g23832,27,15
g23833,991,868
g23834,15,8
g23835,2,0
g23836,170,192
g23837,1,4
g23838,49,51
g23839,1173,1064
g23840,24,23
g23841,319,334
g23842,74,66
g23843,112,106
g23844,3,5
g23845,257,192
g23846,868,658
g23847,9,10
g23848,334,334
g23849,757,587
g23850,105,101
g23851,16,13
g23852,1348,1086
g23853,2,3
g23854,663,512
g23855,8,14
g23856,119,90
g23857,65,71
g23858,1053,812
g23859,0,0
g23860,4,3
g23861,283,196
g23862,164,147
g23863,1269,995
g23864,2167,1694
g23865,180,155
g23866,141,124
g23867,35,30
g23868,373,376
g23869,343,276
g23870,662,511
g23871,2439,1444
g23872,34,32
g23873,0,0
g23874,212,186
g23875,0,1
g23876,1123,775
g23877,0,0
g23878,3036,2731
g23879,600,549
g23880,262,191
g23881,1461,1107
g23882,1670,1386
g23883,687,582
g23884,888,575
g23885,943,784
g23886,329,308
g23887,539,419
g23888,520,443
g23889,0,0
g23890,443,345
g23891,10,7
g23892,2288,2236
g23893,4695,3509
g23894,69,45
g23895,387,332
g23896,803,682
g23897,1,1
g23898,1459,1312
g23899,0,1
g23900,271,242
g23901,0,0
g23902,1,4
g23903,7,4
g23904,0,1
g23905,1081,848
g23906,128,124
g23907,20,20
g23908,210,174
g23909,220,173
g23910,1682,1333
g23911,357,285
g23912,1418,1024
g23913,2279,1822
g23914,3,2
g23915,303,291
g23916,40,42
g23917,2,0
g23918,0,1
g23919,98,99
g23920,4,5
g23921,129,100
g23922,3,13
g23923,0,1
g23924,313,290
g23925,476,414
g23926,286,216
g23927,3945,3373
g23928,7,6
g23929,1092,839
g23930,337,252
g23931,463,354
g23932,300,236
g23933,496,369
g23934,0,0
g23935,3187,2124
g23936,361,293
g23937,1,1
g23938,333,298
g23939,106,73
g23940,1212,1070
g23941,36,33
g23942,321,241
g23943,0,0
g23944,27,14
g23945,11,5
g23946,202,201
g23947,931,711
g23948,13,13
g23949,162,136
g23950,1,1
g23951,0,0
g23952,470,367
g23953,1833,1413
g23954,138,104
g23955,12,7
g23956,116,108
g23957,59,38
g23958,129,116
g23959,1753,1615
g23960,305,238
g23961,2,2
g23962,13,28
g23963,0,0
g23964,458,357
g23965,7,6
g23966,109,103
g23967,32,41
g23968,131,136
g23969,0,2
g23970,27,34
g23971,1,0
g23972,177,155
g23973,749,523
g23974,0,0
g23975,200,136
g23976,0,0
g23977,236,196
g23978,256,216
g23979,676,587
g23980,21,17
g23981,444,351
g23982,48,31
g23983,1,2
g23984,458,322
g23985,198,146
g23986,471,456
g23987,152,121
g23988,1603,956
g23989,99,62
g23990,226,193
g23991,3,3
g23992,410,358
g23993,1514,1222
g23994,219,141
g23995,22,16
g23996,1,4
g23997,0,0
g23998,2316,2065
g23999,655,576
g24000,34,28
g24001,231,195
g24002,1,0
g24003,12,5
g24004,16,19
g24005,38,15
g24006,210,151
g24007,189,148
g24008,978,858
g24009,73,80
g24010,955,742
g24011,130,65
g24012,541,419
g24013,1408,1020
g24014,0,2
g24015,816,668
g24016,310,260
g24017,7,3
g24018,27,31
g24019,585,480
g24020,3060,2375
g24021,46,39
g24022,5,6
g24023,0,1
g24024,0,4
g24025,355,292
g24026,14,7
g24027,0,4
g24028,0,0
g24029,0,1
g24030,354,251
g24031,600,516
g24032,975,740
g24033,16,28
g24034,442,315
g24035,6,13
g24036,2149,1190
g24037,7,3
g24038,2,3
g24039,437,388
g24040,260,249
g24041,215,170
g24042,0,0
g24043,1234,869
g24044,0,0
g24045,457,366
g24046,640,389
g24047,127,99
g24048,13,4
g24049,15,12
g24050,366,255
g24051,650,519
g24052,2140,1654
g24053,333,347
g24054,929,737
g24055,157,133
g24056,272,220
g24057,1,0
g24058,93,101
g24059,0,4
g24060,4,4
g24061,172,119
g24062,486,343
g24063,2837,2273
g24064,140,96
g24065,726,570
g24066,214,140
g24067,237,163
g24068,16,7
g24069,10,13
g24070,306,236
g24071,333,255
g24072,1332,991
g24073,8,2
g24074,293,209
g24075,89,79
g24076,12,16
g24077,455,344
g24078,762,605
g24079,436,378
g24080,29,33
g24081,4707,3672
g24082,38,37
g24083,111,341
g24084,886,658
g24085,589,437
g24086,92,75
g24087,355,255
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,2,2
g24121,1651,1119
g24122,0,0
g24123,230,223
g24124,0,1
g24125,86,95
g24126,36809,27717
g24127,822,634
g24128,548,477
g24129,98,75
g24130,493,384
g24131,0,1
g24132,599,555
g24133,1689,1315
g24134,130,109
g24135,109,88
g24136,521,440
g24137,106,64
g24138,30,21
g24139,943,684
g24140,604,470
g24141,46,61
g24142,227,133
g24143,8,36
g24144,532,385
g24145,1335,1180
g24146,521,465
g24147,306,253
g24148,1292,1025
g24149,1199,932
g24150,70,67
g24151,707,504
g24152,0,0
g24153,70,54
g24154,124,137
g24155,9,22
g24156,3,1
g24157,81,70
g24158,2,1
g24159,156,93
g24160,312,273
g24161,404,269
g24162,2200,1423
g24163,4,0
g24164,952,762
g24165,280,221
g24166,2979,2310
g24167,19,20
g24168,2364,1997
g24169,15,12
g24170,6003,4936
g24171,0,0
g24172,0,0
g24173,0,0
g24174,65,58
g24175,3,2
g24176,0,0
g24177,0,0
g24178,177,140
g24179,463,369
g24180,296,239
g24181,346,295
g24182,43,33
g24183,463,384
g24184,70,95
g24185,73,52
g24186,19,17
g24187,33,30
g24188,64,51
g24189,5,4
g24190,768,620
g24191,811,613
g24192,4,0
g24193,0,0
g24194,0,0
g24195,9,4
g24196,0,0
g24197,0,0
g24198,18,5
g24199,64,41
g24200,1,0
g24201,0,0
g24202,3782,2902
g24203,499,383
g24204,491,391
g24205,2664,2162
g24206,106,73
g24207,45,40
g24208,0,0
g24209,0,0
g24210,84,79
g24211,31,31
g24212,7,3
g24213,742,753
g24214,13,17
g24215,25,23
g24216,0,0
g24217,99,118
g24218,390,264
g24219,392,438
g24220,134,155
g24221,1031,813
g24222,413,327
g24223,670,536
g24224,385,361
g24225,420,479
g24226,2,0
g24227,865,640
g24228,5981,4072
g24229,0,2
g24230,33,32
g24231,0,0
g24232,426,320
g24233,366,351
g24234,3,5
g24235,0,2
g24236,286,205
g24237,789,592
g24238,261,213
g24239,594,453
g24240,119,109
g24241,630,456
g24242,1090,997
g24243,55,29
g24244,174,155
g24245,2,11
g24246,0,0
g24247,387,272
g24248,0,0
g24249,203,213
g24250,856,683
g24251,74,73
g24252,0,0
g24253,2,3
g24254,73,42
g24255,0,0
g24256,1,2
g24257,0,0
g24258,0,0
g24259,0,0
g24260,0,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,1
g24265,0,1
g24266,0,0
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,1,0
g24275,0,0
g24276,475,432
g24277,4,5
g24278,0,0
g24279,0,0
g24280,1,0
g24281,0,0
g24282,0,0
g24283,0,0
g24284,0,0
g24285,0,1
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,0
g24292,0,0
g24293,2,1
g24294,97,109
g24295,1463,1148
g24296,408,356
g24297,4801,3965
g24298,196,186
g24299,23,19
g24300,170,145
g24301,1382,1118
g24302,561,372
g24303,91,72
g24304,1898,1472
g24305,0,0
g24306,135,95
g24307,83,63
g24308,908,785
g24309,1277,1166
g24310,4617,3787
g24311,1028,996
g24312,458,422
g24313,412,314
g24314,2,5
g24315,2,1
g24316,7,10
g24317,0,0
g24318,9,4
g24319,172,150
g24320,793,863
g24321,534,363
g24322,2209,1733
g24323,95,78
g24324,292,196
g24325,1223,932
g24326,344,273
g24327,468,366
g24328,614,469
g24329,337,320
g24330,853,733
g24331,2186,1695
g24332,1628,1445
g24333,20,20
g24334,284,213
g24335,2327,1762
g24336,9,3
g24337,443,354
g24338,30,23
g24339,1194,1050
g24340,619,507
g24341,585,407
g24342,1,1
g24343,0,0
g24344,3127,2610
g24345,1960,1645
g24346,376,283
g24347,897,702
g24348,921,766
g24349,11,18
g24350,447,359
g24351,1950,1611
g24352,181,143
g24353,21,30
g24354,146,118
g24355,92,79
g24356,28,21
g24357,9,1
g24358,1,1
g24359,1561,1248
g24360,11,50
g24361,198,147
g24362,94,55
g24363,392,320
g24364,6,4
g24365,36,26
g24366,571,495
g24367,191,181
g24368,196,130
g24369,0,0
g24370,1,1
g24371,157,139
g24372,86,69
g24373,280,251
g24374,2,0
g24375,1376,1269
g24376,19,18
g24377,619,449
g24378,199,158
g24379,65,67
g24380,0,1
g24381,739,619
g24382,0,1
g24383,0,0
g24384,0,0
g24385,368,276
g24386,3526,2637
g24387,221,224
g24388,12,35
g24389,252,188
g24390,0,0
g24391,1,1
g24392,351,302
g24393,323,227
g24394,1608,1297
g24395,1106,939
g24396,501,406
g24397,53,74
g24398,44,58
g24399,0,0
g24400,95,112
g24401,59,66
g24402,669,565
g24403,462,395
g24404,66,37
g24405,778,625
g24406,1,2
g24407,705,486
g24408,4321,3594
g24409,7,3
g24410,0,0
g24411,278,200
g24412,756,633
g24413,2,0
g24414,1100,798
g24415,1570,1498
g24416,1,1
g24417,0,0
g24418,16,15
g24419,469,442
g24420,1358,1058
g24421,2,2
g24422,0,0
g24423,54,73
g24424,9,11
g24425,381,299
g24426,56,61
g24427,300,233
g24428,92,93
g24429,405,316
g24430,980,860
g24431,209,162
g24432,175,138
g24433,3,1
g24434,1,2
g24435,2435,2174
g24436,1,3
g24437,27,35
g24438,286,214
g24439,157,141
g24440,1,5
g24441,1,2
g24442,7,3
g24443,0,0
g24444,0,0
g24445,0,0
g24446,1,0
g24447,0,0
g24448,0,0
g24449,0,0
g24450,0,0
g24451,0,0
g24452,1,0
g24453,0,0
g24454,0,0
g24455,0,0
g24456,0,0
g24457,1,0
g24458,249,212
g24459,3015,2543
g24460,1449,1219
g24461,191,189
g24462,83,110
g24463,85,79
g24464,867,593
g24465,2,0
g24466,129,147
g24467,0,3
g24468,380,312
g24469,1,8
g24470,290,237
g24471,458,353
g24472,52,39
g24473,37,33
g24474,11,15
g24475,160,141
g24476,1457,1183
g24477,7,4
g24478,0,0
g24479,0,1
g24480,0,0
g24481,0,0
g24482,0,0
g24483,1,0
g24484,0,0
g24485,0,0
g24486,0,0
g24487,0,0
g24488,0,0
g24489,0,0
g24490,0,1
g24491,0,0
g24492,0,0
g24493,1,5
g24494,0,0
g24495,0,0
g24496,2,0
g24497,0,1
g24498,1,0
g24499,0,0
g24500,0,0
g24501,0,0
g24502,0,0
g24503,0,0
g24504,0,0
g24505,0,0
g24506,0,1
g24507,2,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,1,0
g24519,0,0
g24520,0,0
g24521,1294,926
g24522,9,5
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,1
g24528,0,0
g24529,1,1
g24530,0,0
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,0
g24539,1,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,1,1
g24550,0,1
g24551,0,0
g24552,3102,2319
g24553,0,0
g24554,0,0
g24555,0,0
g24556,0,0
g24557,0,1
g24558,0,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,2,0
g24563,0,0
g24564,0,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,0
g24570,0,0
g24571,1,0
g24572,0,0
g24573,1,0
g24574,1,0
g24575,0,0
g24576,0,0
g24577,0,0
g24578,1,0
g24579,0,0
g24580,0,0
g24581,90,92
g24582,315,355
g24583,147,103
g24584,8,8
g24585,1,3
g24586,854,669
g24587,1110,845
g24588,3982,3216
g24589,6,2
g24590,13,5
g24591,5,3
g24592,0,0
g24593,1,2
g24594,1,2
g24595,205,192
g24596,0,0
g24597,22,17
g24598,28,26
g24599,0,0
g24600,0,2
g24601,357,357
g24602,0,0
g24603,594,556
g24604,1,1
g24605,1270,991
g24606,7,2
g24607,5,2
g24608,263,229
g24609,23,30
g24610,3614,2646
g24611,24,23
g24612,1006,790
g24613,399,343
g24614,922,751
g24615,2,0
g24616,11227,8673
g24617,682,480
g24618,0,0
g24619,0,1
g24620,2034,2180
g24621,504,409
g24622,99,80
g24623,99,80
g24624,134,128
g24625,18,25
g24626,1398,1045
g24627,564,491
g24628,0,1
g24629,1,0
g24630,201,159
g24631,56,40
g24632,281,213
g24633,180,162
g24634,386,411
g24635,2849,2536
g24636,461,358
g24637,646,516
g24638,2,4
g24639,2024,1652
g24640,165,132
g24641,352,350
g24642,1362,902
g24643,167,130
g24644,0,0
g24645,0,0
g24646,94,87
g24647,784,574
g24648,8,4
g24649,1795,1571
g24650,2,1
g24651,1788,1204
g24652,283,242
g24653,3136,2636
g24654,500,403
g24655,14,13
g24656,3,2
g24657,1273,1228
g24658,7,8
g24659,1577,1420
g24660,1,2
g24661,0,0
g24662,2,1
g24663,1020,864
g24664,631,536
g24665,17,21
g24666,9,3
g24667,36,39
g24668,29,16
g24669,2325,1647
g24670,11,6
g24671,13,10
g24672,108,73
g24673,79,51
g24674,1956,1284
g24675,362,334
g24676,7,5
g24677,0,0
g24678,3,13
g24679,720,542
g24680,183,184
g24681,964,834
g24682,635,505
g24683,741,554
g24684,299,230
g24685,2507,1878
g24686,310,235
g24687,2656,2119
g24688,598,548
g24689,2,3
g24690,0,0
g24691,0,0
g24692,0,0
g24693,0,0
g24694,439,399
g24695,161,158
g24696,1,1
g24697,0,3
g24698,1,1
g24699,575,510
g24700,102,102
g24701,20,23
g24702,195,139
g24703,0,0
g24704,1,2
g24705,541,487
g24706,872,661
g24707,40,50
g24708,115,78
g24709,371,411
g24710,0,1
g24711,0,3
g24712,547,434
g24713,588,537
g24714,9,7
g24715,0,0
g24716,0,4
g24717,1,3
g24718,24,46
g24719,2350,2023
g24720,195,176
g24721,88,55
g24722,312,219
g24723,150,115
g24724,2,8
g24725,0,0
g24726,430,157
g24727,1025,715
g24728,1033,731
g24729,329,224
g24730,304,231
g24731,12,10
g24732,742,532
g24733,740,568
g24734,44,38
g24735,180,156
g24736,871,989
g24737,129,112
g24738,103,91
g24739,710,552
g24740,620,601
g24741,279,258
g24742,33,33
g24743,0,1
g24744,0,0
g24745,0,0
g24746,0,0
g24747,0,1
g24748,5,2
g24749,0,1
g24750,276,316
g24751,11,11
g24752,0,0
g24753,204,173
g24754,3,2
g24755,4330,3246
g24756,455,409
g24757,0,1
g24758,1,20
g24759,0,0
g24760,637,459
g24761,0,0
g24762,779,568
g24763,611,561
g24764,12,10
g24765,1183,917
g24766,1026,808
g24767,2682,2248
g24768,1661,1245
g24769,2,4
g24770,41,35
g24771,1524,984
g24772,45,51
g24773,1163,1118
g24774,6,7
g24775,0,0
g24776,0,1
g24777,25,11
g24778,419,385
g24779,9,9
g24780,54,67
g24781,860,752
g24782,1935,1166
g24783,216,152
g24784,264,183
g24785,801,642
g24786,1479,1705
g24787,675,639
g24788,117,120
g24789,62,31
g24790,1406,1005
g24791,6,14
g24792,4,4
g24793,6,6
g24794,340,256
g24795,417,341
g24796,120,89
g24797,9,13
g24798,241,226
g24799,0,1
g24800,663,564
g24801,4,4
g24802,0,0
g24803,732,604
g24804,117,67
g24805,1515,1315
g24806,868,698
g24807,989,873
g24808,185,179
g24809,16,13
g24810,1432,1142
g24811,363,296
g24812,471,367
g24813,100,82
g24814,771,592
g24815,34,18
g24816,1370,1144
g24817,12,8
g24818,126,106
g24819,1225,950
g24820,81,56
g24821,266,235
g24822,0,0
g24823,4,3
g24824,261,269
g24825,0,2
g24826,126,99
g24827,261,215
g24828,3,5
g24829,796,618
g24830,410,344
g24831,571,398
g24832,1152,1016
g24833,175,128
g24834,6,2
g24835,4,1
g24836,433,301
g24837,1000,738
g24838,0,0
g24839,3,1
g24840,220,199
g24841,1045,775
g24842,53,47
g24843,619,492
g24844,186,118
g24845,404,286
g24846,0,0
g24847,0,2
g24848,3,13
g24849,1789,1400
g24850,23,31
g24851,5,0
g24852,344,361
g24853,128,155
g24854,1262,1099
g24855,0,0
g24856,0,0
g24857,0,0
g24858,175,107
g24859,447,432
g24860,1235,1159
g24861,48,37
g24862,1,10
g24863,1811,1496
g24864,4,1
g24865,829,627
g24866,108,97
g24867,2471,1891
g24868,44,40
g24869,177,124
g24870,0,1
g24871,836,679
g24872,204,190
g24873,2,7
g24874,318,297
g24875,10562,7603
g24876,18,12
g24877,40,41
g24878,79,115
g24879,2551,2186
g24880,84,88
g24881,40,30
g24882,25,12
g24883,2,3
g24884,1496,1405
g24885,0,1
g24886,231,205
g24887,11,16
g24888,36,36
g24889,1,0
g24890,1425,1118
g24891,2,1
g24892,1,0
g24893,0,0
g24894,0,0
g24895,7,6
g24896,1891,1490
g24897,8301,6643
g24898,991,835
g24899,1073,927
g24900,1059,827
g24901,275,210
g24902,7,12
g24903,0,2
g24904,0,1
g24905,0,0
g24906,1934,1587
g24907,96,79
g24908,140,149
g24909,122,81
g24910,3322,2587
g24911,409,347
g24912,49,37
g24913,58,41
g24914,889,739
g24915,6,9
g24916,380,339
g24917,79,65
g24918,3,6
g24919,920,727
g24920,861,788
g24921,241,174
g24922,0,0
g24923,2,3
g24924,1,0
g24925,71,61
g24926,346,322
g24927,17250,13742
g24928,4242,3102
g24929,9,11
g24930,267,186
g24931,960,792
g24932,45,31
g24933,533,389
g24934,427,338
g24935,271,237
g24936,2358,1947
g24937,451,396
g24938,4,6
g24939,615,570
g24940,1550,1314
g24941,1934,1643
g24942,1407,1091
g24943,3,8
g24944,0,0
g24945,49,36
g24946,144,95
g24947,863,614
g24948,371,267
g24949,7,3
g24950,23,15
g24951,95,65
g24952,2,1
g24953,158,133
g24954,839,683
g24955,55,40
g24956,0,0
g24957,315,270
g24958,293,219
g24959,0,0
g24960,38,29
g24961,287,239
g24962,349,359
g24963,642,568
g24964,1050,838
g24965,524,469
g24966,3810,2988
g24967,2750,2153
g24968,1377,1021
g24969,361,249
g24970,22,9
g24971,3926,3510
g24972,310,237
g24973,774,649
g24974,1254,1187
g24975,242,222
g24976,4,7
g24977,22,17
g24978,1498,1294
g24979,39,51
g24980,331,271
g24981,179,154
g24982,8252,5325
g24983,2,7
g24984,1903,1389
g24985,0,0
g24986,1,1
g24987,1,1
g24988,0,3
g24989,632,592
g24990,0,1
g24991,0,0
g24992,1649,1143
g24993,39,33
g24994,183,163
g24995,32,38
g24996,371,327
g24997,12716,11267
g24998,8,6
g24999,142,134
g25000,1,1
g25001,0,1
g25002,1221,901
g25003,339,286
g25004,0,7
g25005,247,178
g25006,1017,741
g25007,743,614
g25008,926,775
g25009,2818,2150
g25010,1155,875
g25011,844,821
g25012,120,127
g25013,1,3
g25014,31,17
g25015,25,18
g25016,2282,1700
g25017,533,407
g25018,626,500
g25019,3224,2868
g25020,3,3
g25021,1095,926
g25022,0,1
g25023,221,224
g25024,184,178
g25025,2,3
g25026,779,677
g25027,25186,21684
g25028,441,457
g25029,3120,2573
g25030,58,62
g25031,157,139
g25032,10,4
g25033,42,24
g25034,376,297
g25035,135,115
g25036,121,105
g25037,544,405
g25038,2,1
g25039,385,300
g25040,0,0
g25041,13,40
g25042,0,0
g25043,0,0
g25044,1,2
g25045,1012,649
g25046,1635,1402
g25047,1811,1580
g25048,18,18
g25049,34,30
g25050,193,154
g25051,3,0
g25052,824,851
g25053,6,4
g25054,746,634
g25055,5,4
g25056,2447,2099
g25057,579,634
g25058,165,178
g25059,8,27
g25060,30,32
g25061,2,6
g25062,0,2
g25063,0,4
g25064,914,751
g25065,3,5
g25066,1,3
g25067,172,126
g25068,4,6
g25069,842,647
g25070,16,14
g25071,1495,1120
g25072,603,427
g25073,722,632
g25074,0,0
g25075,445,365
g25076,432,363
g25077,99671,75958
g25078,32,25
g25079,257,261
g25080,77,34
g25081,12,15
g25082,4,0
g25083,0,0
g25084,0,0
g25085,119,97
g25086,2,1
g25087,1,1
g25088,9,1
g25089,99,58
g25090,447,309
g25091,32372,25186
g25092,11401,8917
g25093,262,228
g25094,3053,2647
g25095,0,1
g25096,12589,9504
g25097,749,547
g25098,692,505
g25099,1634,1207
g25100,336,280
g25101,19,18
g25102,7,10
g25103,499,397
g25104,2506,1975
g25105,1231,962
g25106,1,1
g25107,49,40
g25108,40,37
g25109,5,8
g25110,71,69
g25111,3608,2851
g25112,829,779
g25113,181,206
g25114,949,999
g25115,0,3
g25116,6930,5139
g25117,453,389
g25118,234,177
g25119,0,0
g25120,2137,1745
g25121,1081,937
g25122,52,50
g25123,795,663
g25124,33,41
g25125,1185,1027
g25126,490,464
g25127,17,19
g25128,268,245
g25129,21,27
g25130,220,202
g25131,157,177
g25132,0,0
g25133,741,542
g25134,0,0
g25135,1,8
g25136,344,291
g25137,437,387
g25138,2161,1575
g25139,643,508
g25140,2966,2338
g25141,593,445
g25142,541,224
g25143,1,3
g25144,6,4
g25145,6,8
g25146,3,1
g25147,1,0
g25148,8,10
g25149,6,7
g25150,0,0
g25151,0,0
g25152,0,0
g25153,0,0
g25154,0,0
g25155,11,6
g25156,0,9
g25157,1394,943
g25158,1,1
g25159,0,0
g25160,0,0
g25161,90,97
g25162,1158,728
g25163,166,156
g25164,360,328
g25165,1231,1093
g25166,2,2
g25167,486,451
g25168,51,91
g25169,0,1
g25170,62,36
g25171,3,1
g25172,0,0
g25173,102,77
g25174,121,98
g25175,586,524
g25176,0,2
g25177,0,0
g25178,787,551
g25179,409,335
g25180,709,598
g25181,1844,1546
g25182,2,12
g25183,12,11
g25184,51,31
g25185,21,13
g25186,20,22
g25187,737,605
g25188,54,68
g25189,676,496
g25190,201,154
g25191,625,545
g25192,1104,969
g25193,9,9
g25194,324,269
g25195,500,417
g25196,472,407
g25197,20,18
g25198,22,11
g25199,371,242
g25200,54,51
g25201,19,13
g25202,10,10
g25203,405,321
g25204,0,0
g25205,27,25
g25206,58,62
g25207,193,177
g25208,1126,794
g25209,1130,798
g25210,3,7
g25211,4423,3591
g25212,351,252
g25213,0,0
g25214,0,0
g25215,0,0
g25216,0,0
g25217,0,0
g25218,0,5
g25219,1,1
g25220,122,112
g25221,5,0
g25222,321,286
g25223,0,0
g25224,115,111
g25225,833,470
g25226,323,312
g25227,2,4
g25228,1,3
g25229,669,612
g25230,304,258
g25231,54,33
g25232,491,378
g25233,1,5
g25234,0,0
g25235,0,0
g25236,1431,1101
g25237,584,414
g25238,40,26
g25239,1972,1645
g25240,417,401
g25241,488,460
g25242,1857,1534
g25243,0,0
g25244,34,33
g25245,0,0
g25246,267,196
g25247,378,252
g25248,252,253
g25249,1571,1224
g25250,1,0
g25251,2548,2091
g25252,222,231
g25253,124,134
g25254,34,39
g25255,912,743
g25256,747,252
g25257,0,1
g25258,2286,1897
g25259,1412,1205
g25260,35,26
g25261,6,12
g25262,22,21
g25263,4,3
g25264,1,1
g25265,1,1
g25266,308,263
g25267,686,573
g25268,556,492
g25269,108,120
g25270,1685,1411
g25271,1150,953
g25272,0,0
g25273,26,22
g25274,521,416
g25275,58,42
g25276,0,0
g25277,1,0
g25278,129,119
g25279,1789,1217
g25280,52,52
g25281,4,1
g25282,560,524
g25283,83,65
g25284,1161,748
g25285,30,13
g25286,8,11
g25287,92,79
g25288,2,4
g25289,2103,1823
g25290,1,2
g25291,311,278
g25292,427,352
g25293,19,19
g25294,982,769
g25295,160,132
g25296,1657,1267
g25297,438,355
g25298,235,191
g25299,289,278
g25300,346,326
g25301,1010,772
g25302,50,39
g25303,190,91
g25304,359,265
g25305,0,0
g25306,1,1
g25307,0,1
g25308,0,0
g25309,0,0
g25310,2,3
g25311,1833,1128
g25312,1003,778
g25313,1261,1051
g25314,1098,880
g25315,928,801
g25316,5,3
g25317,23,54
g25318,1077,735
g25319,101,121
g25320,67,56
g25321,28,28
g25322,41,45
g25323,707,515
g25324,189,128
g25325,269,205
g25326,4,6
g25327,691,571
g25328,302,241
g25329,630,517
g25330,126,83
g25331,321,277
g25332,18,9
g25333,544,480
g25334,28,23
g25335,565,431
g25336,4024,2982
g25337,79,81
g25338,13,7
g25339,17,8
g25340,11,6
g25341,1384,1161
g25342,2893,2439
g25343,1238,1038
g25344,412,346
g25345,275,262
g25346,0,1
g25347,21,28
g25348,227,185
g25349,81,92
g25350,274,218
g25351,46,29
g25352,1773,1347
g25353,480,428
g25354,690,638
g25355,147,118
g25356,121,111
g25357,433,383
g25358,70,112
g25359,2324,1724
g25360,148,183
g25361,95,79
g25362,213,172
g25363,1965,1633
g25364,2243,1999
g25365,2437,2068
g25366,20,14
g25367,8,14
g25368,0,0
g25369,243,163
g25370,445,436
g25371,3387,2623
g25372,1788,1225
g25373,2115,1822
g25374,2643,2065
g25375,207,193
g25376,161,125
g25377,0,0
g25378,4,1
g25379,534,408
g25380,1066,1020
g25381,33,32
g25382,739,560
g25383,265,224
g25384,1129,943
g25385,597,314
g25386,483,348
g25387,44,54
g25388,94,81
g25389,1,1
g25390,3638,3160
g25391,5947,4719
g25392,50,37
g25393,52,26
g25394,332,182
g25395,1126,898
g25396,215,186
g25397,250,184
g25398,119,156
g25399,126,158
g25400,97,70
g25401,44,48
g25402,1318,1070
g25403,63,53
g25404,0,0
g25405,1,1
g25406,0,0
g25407,0,0
g25408,0,0
g25409,0,1
g25410,0,0
g25411,0,0
g25412,0,0
g25413,0,0
g25414,0,0
g25415,1,0
g25416,0,0
g25417,0,0
g25418,0,0
g25419,15,20
g25420,16,22
g25421,170,141
g25422,4,4
g25423,661,569
g25424,3239,2647
g25425,26,19
g25426,1290,1131
g25427,30,23
g25428,1575,1285
g25429,82,64
g25430,172,95
g25431,1174,921
g25432,475,367
g25433,7,21
g25434,585,459
g25435,16,21
g25436,2818,2312
g25437,167,166
g25438,1093,1057
g25439,245,239
g25440,1547,1285
g25441,192,159
g25442,0,0
g25443,0,0
g25444,0,0
g25445,0,0
g25446,0,0
g25447,1,1
g25448,6,6
g25449,185,208
g25450,0,0
g25451,0,0
g25452,22,20
g25453,5,2
g25454,3,1
g25455,3,22
g25456,0,1
g25457,10,8
g25458,1123,749
g25459,318,388
g25460,1238,1158
g25461,62,155
g25462,37,25
g25463,31,9
g25464,393,360
g25465,0,0
g25466,11,38
g25467,31,28
g25468,1,0
g25469,0,0
g25470,1633,1421
g25471,1285,1048
g25472,1723,1411
